,Unnamed: 0,mar_diminutif,prod_code,prod_id,com_bud_annee,lieu,unite,typeP,com_prod_quantite,com_prod_montant_ht,quantite_constate
0,0,AEV,AEPB11,248147,2023,Chennevières,PCTT Ouest,Preventif,2.0,1722.76,2.0
1,1,AEV,AEPB11,248147,2024,Chennevières,PCTT Ouest,Preventif,2.0,1762.38,2.0
2,21,AEV,AEFN11,248159,2023,Bobigny-Lumen-Norton,PCTT Nord,Preventif,4.0,1453.8,4.0
3,22,AEV,AEFN11,248159,2024,Bobigny-Lumen-Norton,PCTT Nord,Preventif,4.0,1511.96,4.0
4,23,AEV,AEPN22,248161,2023,La Courneuve,PCTT Nord,Preventif,2.0,1481.56,2.0
5,24,AEV,AEPN22,248161,2024,La Courneuve,PCTT Nord,Preventif,2.0,1515.64,2.0
6,30,AEV,AEPN23,248171,2023,Landy,PCTT Nord,Preventif,2.0,6383.08,2.0
7,31,AEV,AEPN23,248171,2024,Landy,PCTT Nord,Preventif,2.0,6529.9,2.0
8,57,AEV,AEPO16,248177,2023,Neuilly,PCTT Ouest,Preventif,2.0,1951.2,2.0
9,58,AEV,AEPO16,248177,2024,Neuilly,PCTT Ouest,Preventif,4.0,3992.16,2.0
10,126,AEV,AEPE22,248195,2023,Champigny,PCTT Est,Preventif,2.0,4445.34,2.0
11,127,AEV,AEPE22,248195,2024,Champigny,PCTT Est,Preventif,2.0,4445.34,2.0
12,128,AEV,AEPS23,248199,2023,Fresnes,PCTT Sud,Preventif,2.0,1369.28,2.0
13,129,AEV,AEPS23,248199,2024,Fresnes,PCTT Sud,Preventif,4.0,2829.6,4.0
14,143,AEV,AEFO11,248205,2023,Nanterre / La Défense,PCTT Ouest,Preventif,1.0,2314.88,1.0
15,144,AEV,AEFO11,248205,2024,Nanterre / La Défense,PCTT Ouest,Preventif,2.0,4736.24,1.0
16,179,AEV,AEPB12,248219,2024,Fontenay le Fleury,PCTT Ouest,Preventif,2.0,1485.0,1.0
17,195,AEV,AEPS21,248231,2023,Antony,PCTT Sud,Preventif,2.0,3133.92,2.0
18,196,AEV,AEPS21,248231,2024,Antony,PCTT Sud,Preventif,4.0,6476.16,4.0
19,197,AEV,AEPO11,248233,2023,Nanterre / La Défense,PCTT Ouest,Preventif,1.0,8798.61,1.0
20,198,AEV,AEPO11,248233,2024,Nanterre / La Défense,PCTT Ouest,Preventif,2.0,18001.96,1.0
21,199,AEV,AEFB10,248235,2023,Ambroise PARE,PCTT Ouest,Preventif,2.0,1407.4,2.0
22,200,AEV,AEFB10,248235,2024,Ambroise PARE,PCTT Ouest,Preventif,2.0,1439.78,2.0
23,201,AEV,AEPS24,248237,2023,Bicêtre,PCTT Sud,Preventif,6.0,4295.0,6.0
24,202,AEV,AEPS24,248237,2024,Bicêtre,PCTT Sud,Preventif,6.0,4423.32,6.0
25,204,AEV,AEPE24,248241,2023,Nogent,PCTT Est,Preventif,2.0,5428.82,2.0
26,205,AEV,AEPE24,248241,2024,Nogent,PCTT Est,Preventif,2.0,5553.68,1.71
27,206,AEV,AEPN20,248243,2023,Bobigny-Lumen-Norton,PCTT Nord,Preventif,2.0,7893.46,2.0
28,207,AEV,AEPN20,248243,2024,Bobigny-Lumen-Norton,PCTT Nord,Preventif,2.0,8075.0,2.0
29,208,AEV,AEFO12,248245,2023,Nanterre / La Défense,PCTT Ouest,Preventif,1.0,649.91,1.0
30,209,AEV,AEFO12,248245,2024,Nanterre / La Défense,PCTT Ouest,Preventif,2.0,1329.72,1.0
31,214,AEV,AEPE26,248257,2023,Boissy-Saint-Léger,PCTT Est,Preventif,4.0,4033.62,4.0
32,215,AEV,AEPE26,248257,2024,Boissy-Saint-Léger,PCTT Est,Preventif,2.0,2039.74,2.0
33,221,AEV,AEFB14,248265,2023,Bellerive,PCTT Ouest,Preventif,2.0,1435.92,2.0
34,222,AEV,AEFB14,248265,2024,Bellerive,PCTT Ouest,Preventif,2.0,1468.94,2.0
35,228,AEV,AEFO10,248275,2023,Nanterre / La Défense,PCTT Ouest,Preventif,1.0,1917.59,0.0
36,229,AEV,AEFO10,248275,2024,Nanterre / La Défense,PCTT Ouest,Preventif,2.0,3923.38,2.0
37,230,AEV,AEPS20,248279,2023,Bicêtre,PCTT Sud,Preventif,6.0,11672.1,6.0
38,231,AEV,AEPS20,248279,2024,Bicêtre,PCTT Sud,Preventif,6.0,12020.8,6.0
39,232,AEV,AEPN21,248281,2023,Bobigny-Lumen-Norton,PCTT Nord,Preventif,2.0,1481.56,2.0
40,233,AEV,AEPN21,248281,2024,Bobigny-Lumen-Norton,PCTT Nord,Preventif,2.0,1515.64,2.0
41,243,AEV,AEFB11,248289,2023,Chennevières,PCTT Ouest,Preventif,2.0,647.84,2.0
42,244,AEV,AEFB11,248289,2024,Chennevières,PCTT Ouest,Preventif,2.0,662.74,0.0
43,267,AEV,AEFO13,248297,2023,Nanterre / La Défense,PCTT Ouest,Preventif,1.0,1058.21,1.0
44,268,AEV,AEFO13,248297,2024,Nanterre / La Défense,PCTT Ouest,Preventif,2.0,2165.1,1.0
45,269,AEV,AEPN24,248301,2023,Taverny,PCTT Nord,Preventif,2.0,1737.72,2.0
46,270,AEV,AEPN24,248301,2024,Taverny,PCTT Nord,Preventif,2.0,1777.68,2.0
47,271,AEV,AEFO14,248303,2023,Sévines,PCTT Ouest,Preventif,2.0,755.42,2.0
48,272,AEV,AEFO14,248303,2024,Sévines,PCTT Ouest,Preventif,4.0,1545.6,2.0
49,273,AEV,AEPB10,248305,2023,Ambroise PARE,PCTT Ouest,Preventif,2.0,4118.06,2.0
50,274,AEV,AEPB10,248305,2024,Ambroise PARE,PCTT Ouest,Preventif,2.0,4212.78,2.0
51,275,AEV,AEFB13,248307,2023,Saint Cloud,PCTT Ouest,Preventif,2.0,1464.44,2.0
52,276,AEV,AEFB13,248307,2024,Saint Cloud,PCTT Ouest,Preventif,2.0,1498.12,2.0
53,277,AEV,AEFN12,248311,2023,La Courneuve,PCTT Nord,Preventif,4.0,1453.8,4.0
54,278,AEV,AEFN12,248311,2024,La Courneuve,PCTT Nord,Preventif,2.0,768.34,2.0
55,279,AEV,AEPO13,248313,2023,Nanterre / La Défense,PCTT Ouest,Preventif,1.0,3326.0,1.0
56,280,AEV,AEPO13,248313,2024,Nanterre / La Défense,PCTT Ouest,Preventif,2.0,6805.0,1.0
57,281,AEV,AEFB12,248315,2024,Fontenay le Fleury,PCTT Ouest,Preventif,2.0,743.62,2.0
58,282,AEV,AEFO16,248319,2023,Neuilly,PCTT Ouest,Preventif,2.0,863.0,0.0
59,283,AEV,AEFO16,248319,2024,Neuilly,PCTT Ouest,Preventif,4.0,1765.68,2.0
60,284,AEV,AEPS22,248323,2023,Orly,PCTT Sud,Preventif,6.0,4467.22,6.0
61,285,AEV,AEPS22,248323,2024,Orly,PCTT Sud,Preventif,6.0,4600.68,6.0
62,286,AEV,AEFN10,248325,2023,Bobigny-Lumen-Norton,PCTT Nord,Preventif,4.0,4619.12,4.0
63,287,AEV,AEFN10,248325,2024,Bobigny-Lumen-Norton,PCTT Nord,Preventif,4.0,4803.88,4.0
64,288,AEV,AEPO10,248327,2023,Nanterre / La Défense,PCTT Ouest,Preventif,1.0,7010.72,1.0
65,289,AEV,AEPO10,248327,2024,Nanterre / La Défense,PCTT Ouest,Preventif,2.0,14343.94,2.0
66,290,AEV,AEPE20,248329,2023,Thiais,PCTT Est,Preventif,4.0,11157.54,4.0
67,291,AEV,AEPE20,248329,2024,Thiais,PCTT Est,Preventif,2.0,5642.2,2.0
68,292,AEV,AEPB14,248331,2023,Bellerive,PCTT Ouest,Preventif,2.0,4274.98,2.0
69,293,AEV,AEPB14,248331,2024,Bellerive,PCTT Ouest,Preventif,2.0,4373.3,2.0
70,295,AEV,AEPO12,248337,2023,Nanterre / La Défense,PCTT Ouest,Preventif,1.0,1859.42,1.0
71,296,AEV,AEPO12,248337,2024,Nanterre / La Défense,PCTT Ouest,Preventif,2.0,3804.38,1.0
72,297,AEV,AEPO14,248341,2023,Sévines,PCTT Ouest,Preventif,2.0,2335.48,2.0
73,298,AEV,AEPO14,248341,2024,Sévines,PCTT Ouest,Preventif,4.0,4778.4,2.0
74,299,AEV,AEFN13,248343,2023,Landy,PCTT Nord,Preventif,4.0,3745.48,4.0
75,300,AEV,AEFN13,248343,2024,Landy,PCTT Nord,Preventif,4.0,3895.3,4.0
76,303,AEV,AEPB13,248347,2023,Saint Cloud,PCTT Ouest,Preventif,2.0,4857.74,2.0
77,304,AEV,AEPB13,248347,2024,Saint Cloud,PCTT Ouest,Preventif,2.0,4969.46,2.0
78,311,AEV,AEFN14,248355,2023,Taverny,PCTT Nord,Preventif,4.0,1567.88,4.0
79,312,AEV,AEFN14,248355,2024,Taverny,PCTT Nord,Preventif,4.0,1630.6,4.0
80,325,AEV,AEV08,315034,2024,Antony,PCTT Sud,Preventif,10.0,596.1,10.0
81,326,AEV,AEV08,315034,2024,Fresnes,PCTT Sud,Preventif,10.0,596.1,10.0
91,400,Automates,AU P 03,130062,2023,Antony,PCTT Sud,Preventif,22.0,1452.0,22.0
92,401,Automates,AU P 03,130062,2023,Bobigny-Lumen-Norton,PCTT Nord,Preventif,91.0,6006.0,91.0
93,402,Automates,AU P 03,130062,2023,Boissy-Saint-Léger,PCTT Est,Preventif,26.0,1716.0,26.0
94,403,Automates,AU P 03,130062,2023,Champigny,PCTT Est,Preventif,22.0,1452.0,22.0
95,404,Automates,AU P 03,130062,2023,La Courneuve,PCTT Nord,Preventif,4.0,264.0,4.0
96,405,Automates,AU P 03,130062,2023,Landy,PCTT Nord,Preventif,93.0,6138.0,93.0
97,406,Automates,AU P 03,130062,2023,Nanterre / La Défense,PCTT Ouest,Preventif,166.0,10956.0,166.0
98,407,Automates,AU P 03,130062,2023,Neuilly,PCTT Ouest,Preventif,7.0,462.0,7.0
99,408,Automates,AU P 03,130062,2023,Nogent,PCTT Est,Preventif,32.0,2112.0,32.0
100,409,Automates,AU P 03,130062,2023,Saint Cloud,PCTT Ouest,Preventif,10.0,660.0,10.0
101,410,Automates,AU P 03,130062,2023,Sévines,PCTT Ouest,Preventif,5.0,330.0,5.0
102,411,Automates,AU P 03,130062,2023,Taverny,PCTT Nord,Preventif,3.0,198.0,3.0
103,412,Automates,AU P 03,130062,2023,Thiais,PCTT Est,Preventif,16.0,1056.0,16.0
104,423,Automates,AU P 04,130088,2023,Ambroise PARE,PCTT Ouest,Preventif,18.0,900.0,18.0
105,424,Automates,AU P 04,130088,2023,Bellerive,PCTT Ouest,Preventif,18.0,900.0,18.0
106,425,Automates,AU P 04,130088,2023,Chennevières,PCTT Ouest,Preventif,7.0,350.0,7.0
107,426,Automates,AU P 04,130088,2023,Nanterre / La Défense,PCTT Ouest,Preventif,166.0,8300.0,166.0
108,427,Automates,AU P 04,130088,2023,Neuilly,PCTT Ouest,Preventif,7.0,350.0,7.0
109,428,Automates,AU P 04,130088,2023,PCTT,PCTT Ouest,Preventif,16.0,800.0,16.0
110,429,Automates,AU P 04,130088,2023,Saint Cloud,PCTT Ouest,Preventif,14.0,700.0,14.0
111,430,Automates,AU P 04,130088,2023,Sévines,PCTT Ouest,Preventif,5.0,250.0,5.0
112,432,Automates,AU P 02,130104,2023,PCTT,PCTT Ouest,Preventif,4.0,972.0,4.0
114,435,Automates,AU P 01,130122,2023,Antony,PCTT Sud,Preventif,1.0,117.0,1.0
115,436,Automates,AU P 01,130122,2023,Bobigny-Lumen-Norton,PCTT Nord,Preventif,2.0,234.0,2.0
116,437,Automates,AU P 01,130122,2023,Boissy-Saint-Léger,PCTT Est,Preventif,1.0,117.0,1.0
117,438,Automates,AU P 01,130122,2023,Champigny,PCTT Est,Preventif,2.0,234.0,2.0
118,439,Automates,AU P 01,130122,2023,La Courneuve,PCTT Nord,Preventif,1.0,117.0,1.0
119,440,Automates,AU P 01,130122,2023,Landy,PCTT Nord,Preventif,1.0,117.0,1.0
120,441,Automates,AU P 01,130122,2023,Nogent,PCTT Est,Preventif,3.0,351.0,3.0
121,442,Automates,AU P 01,130122,2023,PCTT,PCTT Ouest,Preventif,6.0,702.0,6.0
122,443,Automates,AU P 01,130122,2023,Saint Cloud,PCTT Ouest,Preventif,4.0,468.0,4.0
123,444,Automates,AU P 01,130122,2023,Taverny,PCTT Nord,Preventif,1.0,117.0,1.0
124,445,Automates,AU P 01,130122,2023,Thiais,PCTT Est,Preventif,1.0,117.0,1.0
125,447,Automates,AU D 01,130126,2023,Ambroise PARE,PCTT Ouest,Preventif,900.0,630.0,900.0
126,448,Automates,AU D 01,130126,2023,Antony,PCTT Sud,Preventif,1569.0,1098.3,1569.0
127,449,Automates,AU D 01,130126,2023,Bellerive,PCTT Ouest,Preventif,900.0,630.0,900.0
128,450,Automates,AU D 01,130126,2023,Champigny,PCTT Est,Preventif,198.0,138.6,198.0
129,451,Automates,AU D 01,130126,2023,Nanterre / La Défense,PCTT Ouest,Preventif,5104.0,3572.8,5104.0
130,452,Automates,AU D 01,130126,2023,Nogent,PCTT Est,Preventif,2112.0,1478.4,2112.0
131,453,Automates,AU D 01,130126,2023,Thiais,PCTT Est,Preventif,330.0,231.0,330.0
132,464,Automates23,AUPR39,313267,2024,Landy,PCTT Nord,Preventif,1.0,343.81,1.0
133,465,Automates23,AUPR38,313269,2024,Bobigny-Lumen-Norton,PCTT Nord,Preventif,1.0,688.98,1.0
134,466,Automates23,AUPR09,313271,2024,Sévines,PCTT Ouest,Preventif,1.0,303.27,1.0
135,467,Automates23,AUPR17,313273,2024,Saint Cloud,PCTT Ouest,Preventif,1.0,296.74,1.0
136,468,Automates23,AUPR32,313275,2024,Thiais,PCTT Est,Preventif,2.0,2683.86,2.0
137,469,Automates23,AUPR33,313281,2023,Nogent,PCTT Est,Preventif,1.0,1416.02,1.0
138,470,Automates23,AUPR33,313281,2024,Nogent,PCTT Est,Preventif,2.0,2832.04,2.0
140,472,Automates23,AUPR11,313291,2024,Saint Cloud,PCTT Ouest,Preventif,1.0,296.74,1.0
141,473,Automates23,AUPR29,313293,2024,Champigny,PCTT Est,Preventif,2.0,687.62,2.0
142,474,Automates23,AUPR15,313295,2024,Saint Cloud,PCTT Ouest,Preventif,1.0,343.81,1.0
143,481,Automates23,AUPR03,313301,2024,Nanterre / La Défense,PCTT Ouest,Preventif,1.0,903.0,1.0
144,482,Automates23,AUPR08,313303,2024,Nanterre / La Défense,PCTT Ouest,Preventif,1.0,640.66,1.0
145,483,Automates23,AUPR07,313309,2024,Nanterre / La Défense,PCTT Ouest,Preventif,1.0,343.81,1.0
146,485,Automates23,AUDI01,313311,2023,Nogent,PCTT Est,Preventif,1233.06,1109.75,1233.06
147,486,Automates23,AUDI01,313311,2024,Ambroise PARE,PCTT Ouest,Preventif,1018.8,916.92,1018.8
148,487,Automates23,AUDI01,313311,2024,Antony,PCTT Sud,Preventif,1824.62,1642.16,1824.62
149,488,Automates23,AUDI01,313311,2024,Bellerive,PCTT Ouest,Preventif,1018.8,916.92,1018.8
150,489,Automates23,AUDI01,313311,2024,Boissy-Saint-Léger,PCTT Est,Preventif,3197.43,2877.69,3197.43
151,490,Automates23,AUDI01,313311,2024,Champigny,PCTT Est,Preventif,1065.81,959.23,1065.81
152,491,Automates23,AUDI01,313311,2024,Chennevières,PCTT Ouest,Preventif,396.2,356.58,396.2
153,492,Automates23,AUDI01,313311,2024,Nogent,PCTT Est,Preventif,2466.12,2219.5,2466.12
154,493,Automates23,AUDI01,313311,2024,Saint Cloud,PCTT Ouest,Preventif,3543.41,3189.07,3543.41
155,494,Automates23,AUDI01,313311,2024,Thiais,PCTT Est,Preventif,3418.56,3076.72,3418.55
156,495,Automates23,AUPR16,313313,2024,Saint Cloud,PCTT Ouest,Preventif,1.0,211.79,1.0
157,496,Automates23,AUPR14,313317,2024,Saint Cloud,PCTT Ouest,Preventif,1.0,953.13,1.0
158,497,Automates23,AUPR42,313319,2024,La Courneuve,PCTT Nord,Preventif,1.0,320.72,1.0
159,498,Automates23,AUPR31,313321,2024,Thiais,PCTT Est,Preventif,2.0,734.7,2.0
160,499,Automates23,AUPR26,313327,2023,Orly,PCTT Sud,Preventif,1.0,501.19,1.0
161,500,Automates23,AUPR26,313327,2024,Orly,PCTT Sud,Preventif,1.0,501.19,1.0
162,501,Automates23,AUPR22,313335,2024,Antony,PCTT Sud,Preventif,1.0,1527.88,1.0
163,504,Automates23,AUPR02,313345,2024,Neuilly,PCTT Ouest,Preventif,1.0,333.08,1.0
164,505,Automates23,AUPR02,313345,2024,PCTT,PCTT Ouest,Preventif,1.0,333.08,1.0
165,506,Automates23,AUPR49,313349,2023,Bicêtre,PCTT Sud,Preventif,16.0,905.6,16.0
166,507,Automates23,AUPR49,313349,2023,Orly,PCTT Sud,Preventif,10.0,566.0,10.0
167,508,Automates23,AUPR49,313349,2024,Ambroise PARE,PCTT Ouest,Preventif,18.0,1018.8,18.0
168,509,Automates23,AUPR49,313349,2024,Bellerive,PCTT Ouest,Preventif,18.0,1018.8,18.0
169,510,Automates23,AUPR49,313349,2024,Chennevières,PCTT Ouest,Preventif,7.0,396.2,7.0
170,511,Automates23,AUPR49,313349,2024,Fontenay le Fleury,PCTT Ouest,Preventif,10.0,566.0,10.0
171,512,Automates23,AUPR49,313349,2024,Saint Cloud,PCTT Ouest,Preventif,14.0,792.4,14.0
172,513,Automates23,AUPR27,313351,2024,Boissy-Saint-Léger,PCTT Est,Preventif,2.0,593.48,2.0
173,514,Automates23,AUPR45,313355,2024,Taverny,PCTT Nord,Preventif,1.0,120.22,1.0
174,515,Automates23,AUPR13,313357,2024,Saint Cloud,PCTT Ouest,Preventif,1.0,456.27,1.0
175,518,Automates23,AUPR21,313365,2024,Antony,PCTT Sud,Preventif,1.0,296.74,1.0
176,520,Automates23,AUPR36,313369,2024,Bobigny-Lumen-Norton,PCTT Nord,Preventif,1.0,1531.48,1.0
177,522,Automates23,AUPR41,313375,2024,La Courneuve,PCTT Nord,Preventif,1.0,296.74,1.0
178,523,Automates23,AUPR43,313379,2024,Taverny,PCTT Nord,Preventif,1.0,273.2,1.0
179,525,Automates23,AUPR46,313383,2024,Landy,PCTT Nord,Preventif,62.0,9011.7,62.0
180,531,Automates23,AUPR04,313391,2024,Nanterre / La Défense,PCTT Ouest,Preventif,1.0,3537.49,1.0
181,533,Automates23,AUPR18,313395,2024,Saint Cloud,PCTT Ouest,Preventif,1.0,658.12,1.0
182,536,Automates23,AUPR30,313401,2024,Boissy-Saint-Léger,PCTT Est,Preventif,1.0,1065.81,1.0
183,537,Automates23,AUPR30,313401,2024,Champigny,PCTT Est,Preventif,1.0,1065.81,1.0
184,538,Automates23,AUPR40,313403,2024,Landy,PCTT Nord,Preventif,1.0,2031.8,1.0
185,539,Automates23,AUPR19,313407,2024,Saint Cloud,PCTT Ouest,Preventif,1.0,337.28,1.0
186,540,Automates23,AUPR05,313409,2024,Nanterre / La Défense,PCTT Ouest,Preventif,1.0,356.89,1.0
187,543,Automates23,AUPR34,313419,2023,Nogent,PCTT Est,Preventif,1.0,1233.06,1.0
188,544,Automates23,AUPR34,313419,2024,Nogent,PCTT Est,Preventif,2.0,2466.12,2.0
189,545,Automates23,AUPR23,313423,2023,Bicêtre,PCTT Sud,Preventif,1.0,320.28,1.0
190,546,Automates23,AUPR23,313423,2024,Bicêtre,PCTT Sud,Preventif,1.0,320.28,1.0
191,547,Automates23,AUPR10,313425,2024,Sévines,PCTT Ouest,Preventif,1.0,237.75,1.0
192,548,Automates23,AUPR12,313427,2024,Saint Cloud,PCTT Ouest,Preventif,1.0,871.33,1.0
193,549,Automates23,AUPR25,313429,2023,Orly,PCTT Sud,Preventif,1.0,273.2,1.0
194,550,Automates23,AUPR25,313429,2024,Orly,PCTT Sud,Preventif,1.0,273.2,1.0
195,551,Automates23,AUPR20,313443,2024,Saint Cloud,PCTT Ouest,Preventif,1.0,849.04,1.0
196,552,Automates23,AUPR44,313445,2024,Taverny,PCTT Nord,Preventif,1.0,418.41,1.0
197,553,Automates23,AUPR24,313447,2023,Bicêtre,PCTT Sud,Preventif,1.0,1731.08,1.0
198,554,Automates23,AUPR24,313447,2024,Bicêtre,PCTT Sud,Preventif,1.0,1731.08,1.0
199,555,Automates23,AUPR06,313449,2024,Nanterre / La Défense,PCTT Ouest,Preventif,1.0,767.18,1.0
200,564,Automates23,AUPR37,313453,2024,Bobigny-Lumen-Norton,PCTT Nord,Preventif,1.0,503.35,1.0
201,565,Automates23,AUPR01,313455,2024,Neuilly,PCTT Ouest,Preventif,1.0,276.47,1.0
202,566,Automates23,AUPR28,313457,2024,Boissy-Saint-Léger,PCTT Est,Preventif,2.0,2131.62,2.0
203,569,Automates23,AUPR35,313467,2024,Bobigny-Lumen-Norton,PCTT Nord,Preventif,1.0,1358.58,1.0
204,688,Bat,B2F001,205573,2023,PCTT,PCTT Est,Preventif,643.48,592.0,643.48
205,699,Bat,B2F001,205573,2024,PCTT,PCTT Est,Preventif,74.99,643.41,74.99
206,728,Bat,B2P003,205599,2023,Bicêtre,PCTT Sud,Preventif,57.0,7501.26,55.0
207,729,Bat,B2P003,205599,2023,Bobigny-Lumen-Norton,PCTT Nord,Preventif,45.0,5850.0,45.0
208,730,Bat,B2P003,205599,2023,La Courneuve,PCTT Nord,Preventif,4.0,520.0,4.0
209,731,Bat,B2P003,205599,2023,Landy,PCTT Nord,Preventif,24.0,3120.0,24.0
210,732,Bat,B2P003,205599,2023,Nanterre / La Défense,PCTT Ouest,Preventif,82.0,10660.0,82.0
211,733,Bat,B2P003,205599,2023,Orly,PCTT Sud,Preventif,30.0,3950.7,30.0
212,734,Bat,B2P003,205599,2023,Taverny,PCTT Nord,Preventif,8.0,1040.0,8.0
213,735,Bat,B2P003,205599,2023,Thiais,PCTT Est,Preventif,50.0,6626.75,50.0
214,736,Bat,B2P003,205599,2024,Bicêtre,PCTT Sud,Preventif,75.0,10460.25,75.0
215,737,Bat,B2P003,205599,2024,Bobigny-Lumen-Norton,PCTT Nord,Preventif,45.0,6276.15,45.0
216,738,Bat,B2P003,205599,2024,La Courneuve,PCTT Nord,Preventif,4.0,557.88,4.0
217,739,Bat,B2P003,205599,2024,Landy,PCTT Nord,Preventif,24.0,3347.28,24.0
218,740,Bat,B2P003,205599,2024,Orly,PCTT Sud,Preventif,40.0,5578.8,40.0
219,741,Bat,B2P003,205599,2024,Taverny,PCTT Nord,Preventif,8.0,1115.76,8.0
220,794,Bat,B2P001,205623,2023,Ambroise PARE,PCTT Ouest,Preventif,21.0,2730.0,21.0
221,795,Bat,B2P001,205623,2023,Bellerive,PCTT Ouest,Preventif,23.0,2990.0,23.0
222,796,Bat,B2P001,205623,2023,Bicêtre,PCTT Sud,Preventif,26.0,3445.91,26.0
223,797,Bat,B2P001,205623,2023,Bobigny-Lumen-Norton,PCTT Nord,Preventif,29.0,3770.0,29.0
224,798,Bat,B2P001,205623,2023,Boissy-Saint-Léger,PCTT Est,Preventif,8.0,1040.0,8.0
225,799,Bat,B2P001,205623,2023,Champigny,PCTT Est,Preventif,36.0,4745.91,36.0
226,800,Bat,B2P001,205623,2023,Chennevières,PCTT Ouest,Preventif,6.0,780.0,6.0
227,801,Bat,B2P001,205623,2023,La Courneuve,PCTT Nord,Preventif,4.0,520.0,4.0
228,802,Bat,B2P001,205623,2023,Landy,PCTT Nord,Preventif,20.0,2600.0,20.0
229,803,Bat,B2P001,205623,2023,Nogent,PCTT Est,Preventif,136.0,18121.09,136.0
230,804,Bat,B2P001,205623,2023,Orly,PCTT Sud,Preventif,4.0,530.14,4.0
231,805,Bat,B2P001,205623,2023,PCTT,PCTT Ouest,Preventif,8.0,1040.0,8.0
234,808,Bat,B2P001,205623,2023,Saint Cloud,PCTT Ouest,Preventif,21.0,2730.0,21.0
235,809,Bat,B2P001,205623,2023,Taverny,PCTT Nord,Preventif,6.0,780.0,6.0
236,810,Bat,B2P001,205623,2023,Thiais,PCTT Est,Preventif,17.0,2210.0,17.0
237,812,Bat,B2P001,205623,2024,Ambroise PARE,PCTT Ouest,Preventif,21.0,2928.87,21.0
238,813,Bat,B2P001,205623,2024,Antony,PCTT Sud,Preventif,27.0,3765.69,25.0
239,814,Bat,B2P001,205623,2024,Bellerive,PCTT Ouest,Preventif,23.0,3207.81,23.0
240,815,Bat,B2P001,205623,2024,Bicêtre,PCTT Sud,Preventif,39.0,5439.33,36.0
241,816,Bat,B2P001,205623,2024,Bobigny-Lumen-Norton,PCTT Nord,Preventif,29.0,4044.63,29.0
242,817,Bat,B2P001,205623,2024,Boissy-Saint-Léger,PCTT Est,Preventif,37.0,5160.39,16.0
243,818,Bat,B2P001,205623,2024,Champigny,PCTT Est,Preventif,57.0,7949.79,57.0
244,819,Bat,B2P001,205623,2024,Chennevières,PCTT Ouest,Preventif,6.0,836.82,6.0
245,820,Bat,B2P001,205623,2024,Fontenay le Fleury,PCTT Ouest,Preventif,10.0,1394.7,10.0
246,821,Bat,B2P001,205623,2024,Fresnes,PCTT Sud,Preventif,5.0,697.35,5.0
247,822,Bat,B2P001,205623,2024,La Courneuve,PCTT Nord,Preventif,4.0,557.88,4.0
248,823,Bat,B2P001,205623,2024,Landy,PCTT Nord,Preventif,20.0,2789.4,20.0
249,824,Bat,B2P001,205623,2024,Nanterre / La Défense,PCTT Ouest,Preventif,156.0,21757.32,156.0
250,825,Bat,B2P001,205623,2024,Neuilly,PCTT Ouest,Preventif,8.0,1115.76,8.0
251,826,Bat,B2P001,205623,2024,Nogent,PCTT Est,Preventif,106.0,14783.82,106.0
252,827,Bat,B2P001,205623,2024,Orly,PCTT Sud,Preventif,6.0,836.82,6.0
253,828,Bat,B2P001,205623,2024,PCTT,PCTT Ouest,Preventif,8.0,1115.76,8.0
255,830,Bat,B2P001,205623,2024,Saint Cloud,PCTT Ouest,Preventif,21.0,2928.87,21.0
256,831,Bat,B2P001,205623,2024,Sévines,PCTT Ouest,Preventif,12.0,1673.64,12.0
257,832,Bat,B2P001,205623,2024,Taverny,PCTT Nord,Preventif,6.0,836.82,6.0
258,833,Bat,B2P001,205623,2024,Thiais,PCTT Est,Preventif,85.0,11854.95,72.0
259,851,Bat,B2P002,205637,2023,Ambroise PARE,PCTT Ouest,Preventif,4.0,4800.0,4.0
260,852,Bat,B2P002,205637,2023,Bicêtre,PCTT Sud,Preventif,2.0,2400.0,2.0
261,853,Bat,B2P002,205637,2024,Ambroise PARE,PCTT Ouest,Preventif,4.0,5149.64,4.0
262,854,Bat,B2P002,205637,2024,Antony,PCTT Sud,Preventif,1.0,1287.41,1.0
263,855,Bat,B2P002,205637,2024,Bicêtre,PCTT Sud,Preventif,2.0,2574.82,2.0
264,866,Bat,B2C071,205645,2023,PCTT,PCTT Est,Preventif,1.0,1080.0,1.0
265,867,Bat,B2C071,205645,2024,PCTT,PCTT Est,Preventif,1.0,1158.67,1.0
341,1204,Cont Reg,CRO115,213629,2023,Bellerive,PCTT Ouest,Preventif,1.0,625.8,1.0
342,1205,Cont Reg,CRO115,213629,2024,Bellerive,PCTT Ouest,Preventif,1.0,648.6,1.0
344,1208,Cont Reg,CRO122,213633,2024,Fontenay le Fleury,PCTT Ouest,Preventif,1.0,432.4,1.0
345,1209,Cont Reg,CRC101,213635,2023,Antony,PCTT Sud,Preventif,6.0,3754.8,6.0
346,1210,Cont Reg,CRC101,213635,2023,Nanterre / La Défense,PCTT Ouest,Preventif,73.0,45683.4,73.0
347,1211,Cont Reg,CRC101,213635,2023,Nogent,PCTT Est,Preventif,3.0,1800.0,3.0
348,1212,Cont Reg,CRC101,213635,2023,PCTT,PCTT Nord,Preventif,10.0,6000.0,4.0
349,1213,Cont Reg,CRC101,213635,2023,Saint Cloud,PCTT Ouest,Preventif,5.0,3129.0,5.0
