mar_diminutif,prod_code,prod_id,com_bud_annee,lieu,unite,typeP,com_prod_quantite,com_prod_montant_ht,quantite_constate
Eclairage,ECPN06,252448,2023,Taverny,PCTT Nord,Preventif,4.0,595.6,4.0
Eclairage,ECPN06,252448,2023,Taverny,PCTT Ouest,Preventif,2.0,297.8,2.0
Eclairage,ECPN06,252448,2024,Taverny,PCTT Nord,Preventif,6.0,913.92,4.0
Eclairage,ECPN16,252450,2023,La Courneuve,PCTT Nord,Preventif,2.0,6469.94,2.0
Eclairage,ECF74,252454,2024,Thiais,PCTT Est,Curatif,20.0,192.6,20.0
Eclairage,ECPN05,252458,2023,Landy,PCTT Nord,Preventif,4.0,2978.0,4.0
Eclairage,ECPN05,252458,2024,Landy,PCTT Nord,Preventif,6.0,4569.72,6.0
Eclairage,ECPB56,252474,2024,Chennevières,PCTT Ouest,Preventif,2.0,11375.24,0.0
Eclairage,ECF63,252476,2024,Bicêtre,PCTT Sud,Curatif,8.0,2464.72,0.0
Eclairage,ECF63,252476,2024,Italie,PCTT Sud,Curatif,8.0,2464.72,8.0
Eclairage,ECC42,252482,2023,Nanterre / La Défense,PCTT Ouest,Curatif,183.0,4606.11,183.0
Eclairage,ECC23,252494,2023,Bobigny-Lumen-Norton,PCTT Nord,Curatif,1.0,95.96,1.0
Eclairage,ECC23,252494,2024,Bicêtre,PCTT Sud,Curatif,2.0,198.3,0.0
Eclairage,ECC23,252494,2024,Champigny,PCTT Est,Curatif,6.0,594.9,6.0
Eclairage,ECC23,252494,2024,Italie,PCTT Sud,Curatif,1.0,99.15,1.0
Eclairage,ECC23,252494,2024,Nogent,PCTT Est,Curatif,1.0,95.96,1.0
Eclairage,ECPE60,252500,2024,Champigny,PCTT Est,Preventif,1.5,20589.82,1.5
Eclairage,ECPS05,252506,2023,Bicêtre,PCTT Sud,Preventif,6.0,1360.66,6.0
Eclairage,ECPS05,252506,2024,Bicêtre,PCTT Sud,Preventif,6.0,1401.3,6.0
Eclairage,ECF45,252510,2024,Italie,PCTT Sud,Curatif,1.0,10.79,1.0
Eclairage,ECC14,252516,2024,Bicêtre,PCTT Sud,Curatif,3.0,469.65,0.0
Eclairage,ECF84,252518,2023,PCTT,PCTT Ouest,Evolutif,20.0,1345.0,0.0
Eclairage,ECF84,252518,2024,Nanterre / La Défense,PCTT Ouest,Curatif,112.0,7717.92,112.0
Eclairage,ECC52,252530,2024,Fresnes,PCTT Sud,Curatif,1.0,442.7,1.0
Eclairage,ECC12,252534,2023,Bobigny-Lumen-Norton,PCTT Nord,Curatif,120.0,7272.0,120.0
Eclairage,ECC12,252534,2023,Nanterre / La Défense,PCTT Ouest,Curatif,5.0,303.0,5.0
Eclairage,ECC12,252534,2024,Bicêtre,PCTT Sud,Urgence,25.0,1565.5,25.0
Eclairage,ECC12,252534,2024,Nanterre / La Défense,PCTT Ouest,Curatif,12.0,751.44,0.0
Eclairage,ECC21,252536,2023,Ambroise PARE,PCTT Ouest,Curatif,4.0,383.84,4.0
Eclairage,ECC21,252536,2023,Bicêtre,PCTT Sud,Curatif,10.0,950.96,10.0
Eclairage,ECC21,252536,2023,Bobigny-Lumen-Norton,PCTT Nord,Curatif,35.0,3358.6,35.0
Eclairage,ECC21,252536,2023,Fresnes,PCTT Sud,Curatif,6.0,575.76,6.0
Eclairage,ECC21,252536,2023,Landy,PCTT Nord,Curatif,40.0,3838.4,40.0
Eclairage,ECC21,252536,2023,Landy,PCTT Ouest,Curatif,9.0,844.2,9.0
Eclairage,ECC21,252536,2023,Nanterre / La Défense,PCTT Ouest,Curatif,81.0,7597.8,81.0
Eclairage,ECC21,252536,2023,Nogent,PCTT Est,Curatif,87.0,8348.52,87.0
Eclairage,ECC21,252536,2023,Saint Cloud,PCTT Ouest,Curatif,5.0,479.8,5.0
Eclairage,ECC21,252536,2023,Taverny,PCTT Nord,Curatif,6.0,575.76,6.0
Eclairage,ECC21,252536,2024,Ambroise PARE,PCTT Ouest,Curatif,1.0,95.96,1.0
Eclairage,ECC21,252536,2024,Antony,PCTT Sud,Curatif,2.0,191.92,2.0
Eclairage,ECC21,252536,2024,Bicêtre,PCTT Sud,Curatif,3.0,297.45,0.0
Eclairage,ECC21,252536,2024,Champigny,PCTT Est,Curatif,7.0,671.72,7.0
Eclairage,ECC21,252536,2024,Fresnes,PCTT Sud,Curatif,4.0,383.84,4.0
Eclairage,ECC21,252536,2024,Nanterre / La Défense,PCTT Ouest,Curatif,1.0,95.96,1.0
Eclairage,ECC21,252536,2024,Nogent,PCTT Est,Curatif,111.0,10855.72,111.0
Eclairage,ECC21,252536,2024,Saint Cloud,PCTT Ouest,Curatif,5.0,479.8,5.0
Eclairage,ECC15,252538,2023,Landy,PCTT Ouest,Curatif,180.0,38212.2,180.0
Eclairage,ECC15,252538,2024,Bicêtre,PCTT Sud,Curatif,15.0,3365.85,0.0
Eclairage,ECC15,252538,2024,Bicêtre,PCTT Sud,Urgence,1.0,224.39,1.0
Eclairage,ECC15,252538,2024,Champigny,PCTT Est,Curatif,91.0,20332.85,88.0
Eclairage,ECC15,252538,2024,Italie,PCTT Sud,Curatif,8.0,1795.12,8.0
Eclairage,ECPB66,252540,2024,Bellerive,PCTT Ouest,Preventif,2.0,18302.04,2.0
Eclairage,ECC10,252544,2023,Nanterre / La Défense,PCTT Ouest,Curatif,2.0,126.26,0.0
Eclairage,ECC10,252544,2023,Orly,PCTT Sud,Curatif,5.0,315.65,5.0
Eclairage,ECC10,252544,2023,PCTT,PCTT Ouest,Evolutif,13.0,820.69,0.0
Eclairage,ECC10,252544,2024,Antony,PCTT Sud,Curatif,1.0,63.13,1.0
Eclairage,ECC10,252544,2024,Fresnes,PCTT Sud,Curatif,1.0,63.13,1.0
Eclairage,ECC10,252544,2024,Nanterre / La Défense,PCTT Ouest,Curatif,41.0,2611.43,30.0
Eclairage,ECC10,252544,2024,PCTT,PCTT Ouest,Curatif,34.0,2146.42,34.0
Eclairage,ECC10,252544,2024,Sévines,PCTT Ouest,Curatif,3.0,189.39,0.0
Eclairage,ECC10,252544,2024,Thiais,PCTT Est,Curatif,23.0,1451.99,23.0
Eclairage,ECF21,252550,2023,Bobigny-Lumen-Norton,PCTT Nord,Curatif,6.0,353.52,6.0
Eclairage,ECF21,252550,2023,Bobigny-Lumen-Norton,PCTT Ouest,Curatif,7.0,403.2,7.0
Eclairage,ECF21,252550,2023,La Courneuve,PCTT Nord,Curatif,1.0,58.92,1.0
Eclairage,ECF21,252550,2023,Landy,PCTT Nord,Curatif,6.0,353.52,6.0
Eclairage,ECF21,252550,2023,Nanterre / La Défense,PCTT Ouest,Curatif,25.0,1471.68,25.0
Eclairage,ECF21,252550,2024,Bobigny-Lumen-Norton,PCTT Nord,Curatif,9.0,530.28,9.0
Eclairage,ECF21,252550,2024,Nanterre / La Défense,PCTT Ouest,Curatif,30.0,1767.6,30.0
Eclairage,ECF21,252550,2024,PCTT,PCTT Ouest,Curatif,34.0,2003.28,34.0
Eclairage,ECF21,252550,2024,Sévines,PCTT Ouest,Curatif,3.0,176.76,0.0
Eclairage,ECPS14,252556,2023,Orly,PCTT Sud,Preventif,2.0,6739.2,2.0
Eclairage,ECF73,252562,2023,Bobigny-Lumen-Norton,PCTT Nord,Curatif,4.0,30.64,4.0
Eclairage,ECF73,252562,2023,La Courneuve,PCTT Nord,Curatif,1.0,7.66,1.0
Eclairage,ECF73,252562,2023,Landy,PCTT Nord,Curatif,2.0,15.32,2.0
Eclairage,ECF73,252562,2024,Antony,PCTT Sud,Curatif,2.0,15.32,2.0
Eclairage,ECF73,252562,2024,Bobigny-Lumen-Norton,PCTT Nord,Curatif,37.0,283.42,37.0
Eclairage,ECF73,252562,2024,Fresnes,PCTT Sud,Curatif,1.0,7.66,1.0
Eclairage,ECF73,252562,2024,Nanterre / La Défense,PCTT Ouest,Curatif,1.0,7.92,1.0
Eclairage,ECPN68,252564,2023,Taverny,PCTT Nord,Preventif,2.0,10104.28,2.0
Eclairage,ECF64,252566,2024,Champigny,PCTT Est,Curatif,45.0,5622.12,42.0
Eclairage,ECC11,252570,2023,Nogent,PCTT Est,Curatif,10.0,631.3,10.0
Eclairage,ECC11,252570,2023,SIRIUS,PCTT Est,Curatif,16.0,1010.08,0.0
Eclairage,ECC11,252570,2024,Nanterre / La Défense,PCTT Ouest,Curatif,112.0,7244.86,29.0
Eclairage,ECC11,252570,2024,Nogent,PCTT Est,Curatif,20.0,1273.1,20.0
Eclairage,ECPS02,252572,2024,Antony,PCTT Sud,Preventif,4.0,1573.88,4.0
Eclairage,ECF69,252580,2024,Bicêtre,PCTT Sud,Curatif,10.0,572.1,0.0
Eclairage,ECF69,252580,2024,Italie,PCTT Sud,Curatif,1.0,57.21,1.0
Eclairage,ECPE16,252584,2023,Nogent,PCTT Est,Preventif,2.0,40779.84,2.0
Eclairage,ECPE16,252584,2024,Nogent,PCTT Est,Preventif,2.0,41717.78,2.0
Eclairage,ECC13,252586,2023,Bicêtre,PCTT Sud,Curatif,7.0,658.76,7.0
Eclairage,ECC13,252586,2023,Bobigny-Lumen-Norton,PCTT Nord,Curatif,233.0,22203.16,233.0
Eclairage,ECC13,252586,2023,Bobigny-Lumen-Norton,PCTT Ouest,Curatif,7.0,656.6,7.0
Eclairage,ECC13,252586,2023,Champigny,PCTT Est,Curatif,50.0,4798.0,41.0
Eclairage,ECC13,252586,2023,La Courneuve,PCTT Nord,Curatif,5.0,479.8,5.0
Eclairage,ECC13,252586,2023,Landy,PCTT Nord,Curatif,7.0,671.72,7.0
Eclairage,ECC13,252586,2023,Nanterre / La Défense,PCTT Ouest,Curatif,35.0,3354.28,35.0
Eclairage,ECC13,252586,2023,Nogent,PCTT Est,Curatif,73.0,6847.4,73.0
Eclairage,ECC13,252586,2023,PCTT,PCTT Ouest,Evolutif,54.0,5181.84,44.0
Eclairage,ECC13,252586,2023,Taverny,PCTT Nord,Curatif,2.0,191.92,2.0
Eclairage,ECC13,252586,2024,Antony,PCTT Sud,Curatif,1.0,95.96,1.0
Eclairage,ECC13,252586,2024,Bicêtre,PCTT Sud,Curatif,12.0,1189.8,2.0
Eclairage,ECC13,252586,2024,Champigny,PCTT Est,Curatif,35.4,3396.98,35.4
Eclairage,ECC13,252586,2024,Italie,PCTT Sud,Curatif,2.0,198.3,2.0
Eclairage,ECC13,252586,2024,PCTT,PCTT Ouest,Curatif,8.0,793.2,8.0
Eclairage,ECC13,252586,2024,PCTT,PCTT Ouest,Evolutif,44.0,4222.24,44.0
Eclairage,ECF34,252588,2024,Bicêtre,PCTT Sud,Curatif,5.0,380.7,5.0
Eclairage,ECF34,252588,2024,Italie,PCTT Sud,Curatif,5.0,380.7,0.0
Eclairage,ECF34,252588,2024,Orly,PCTT Sud,Curatif,5.0,380.7,5.0
Eclairage,ECF70,252592,2024,Italie,PCTT Sud,Curatif,1.0,45.41,1.0
Eclairage,ECD07,252598,2024,Antony,PCTT Sud,Curatif,4.0,4130.88,4.0
Eclairage,ECD07,252598,2024,Bicêtre,PCTT Sud,Curatif,2.0,2134.08,0.0
Eclairage,ECD07,252598,2024,Bicêtre,PCTT Sud,Urgence,3.0,3201.12,3.0
Eclairage,ECD07,252598,2024,Fresnes,PCTT Sud,Curatif,2.0,2065.44,2.0
Eclairage,ECD07,252598,2024,Italie,PCTT Sud,Curatif,2.0,2134.08,2.0
Eclairage,ECPN59,252600,2023,Bobigny-Lumen-Norton,PCTT Nord,Curatif,4.0,4448.4,4.0
Eclairage,ECD03,252608,2023,Bobigny-Lumen-Norton,PCTT Nord,Evolutif,4.0,7830.44,4.0
Eclairage,ECD03,252608,2023,Italie,PCTT Sud,Evolutif,2.0,3915.22,2.0
Eclairage,ECD03,252608,2024,Bicêtre,PCTT Sud,Urgence,1.0,2022.68,1.0
Eclairage,ECD03,252608,2024,Nanterre / La Défense,PCTT Ouest,Curatif,1.0,2022.68,1.0
Eclairage,ECD03,252608,2024,Nanterre / La Défense,PCTT Ouest,Prestations intellectuelles,3.49,7059.15,0.0
Eclairage,ECF27,252614,2024,Italie,PCTT Sud,Curatif,2.0,986.72,2.0
Eclairage,ECF57,252616,2023,Thiais,PCTT Est,Curatif,4.0,84.0,4.0
Eclairage,ECF57,252616,2024,Bicêtre,PCTT Sud,Curatif,20.0,429.6,20.0
Eclairage,ECF57,252616,2024,Champigny,PCTT Est,Preventif,520.0,11169.6,520.0
Eclairage,ECF57,252616,2024,Orly,PCTT Sud,Curatif,15.0,322.2,15.0
Eclairage,ECF81,252618,2023,Bobigny-Lumen-Norton,PCTT Nord,Curatif,2.0,138.34,2.0
Eclairage,ECF81,252618,2023,Landy,PCTT Nord,Curatif,1.0,70.76,1.0
Eclairage,ECF81,252618,2024,Bicêtre,PCTT Sud,Curatif,14.0,1023.54,14.0
Eclairage,ECF81,252618,2024,Landy,PCTT Nord,Curatif,33.0,2412.63,33.0
Eclairage,ECF81,252618,2024,Nanterre / La Défense,PCTT Ouest,Curatif,502.0,36701.22,502.0
Eclairage,ECF58,252620,2023,Bicêtre,PCTT Sud,Curatif,12.0,17.7,12.0
Eclairage,ECF58,252620,2023,Bobigny-Lumen-Norton,PCTT Nord,Curatif,6.0,8.94,6.0
Eclairage,ECF58,252620,2023,Bobigny-Lumen-Norton,PCTT Ouest,Curatif,4.0,5.84,4.0
Eclairage,ECF58,252620,2023,La Courneuve,PCTT Nord,Curatif,8.0,11.92,8.0
Eclairage,ECF58,252620,2023,Nanterre / La Défense,PCTT Ouest,Curatif,27.0,39.42,27.0
Eclairage,ECF58,252620,2023,Thiais,PCTT Est,Curatif,12.0,17.52,12.0
Eclairage,ECF58,252620,2024,Antony,PCTT Sud,Curatif,1.0,1.49,1.0
Eclairage,ECF58,252620,2024,Bicêtre,PCTT Sud,Curatif,26.0,40.04,26.0
Eclairage,ECF58,252620,2024,Bobigny-Lumen-Norton,PCTT Nord,Curatif,21.0,31.29,21.0
Eclairage,ECF58,252620,2024,Nanterre / La Défense,PCTT Ouest,Curatif,4.0,6.16,4.0
Eclairage,ECC24,252632,2024,Italie,PCTT Sud,Curatif,1.0,156.55,1.0
Eclairage,ECF65,252634,2023,PCTT,PCTT Ouest,Evolutif,7.0,1338.89,0.0
Eclairage,ECF65,252634,2024,Bicêtre,PCTT Sud,Curatif,1.0,197.63,0.0
Eclairage,ECF65,252634,2024,Italie,PCTT Sud,Curatif,1.0,197.63,1.0
Eclairage,ECD08,252642,2023,Ambroise PARE,PCTT Ouest,Curatif,5228.64,5228.64,5228.64
Eclairage,ECD08,252642,2023,Bobigny-Lumen-Norton,PCTT Nord,Curatif,187.6,187.6,187.6
Eclairage,ECD08,252642,2023,Landy,PCTT Ouest,Curatif,938.0,938.0,938.0
Eclairage,ECD08,252642,2023,Nanterre / La Défense,PCTT Ouest,Curatif,902.86,902.86,902.86
Eclairage,ECD08,252642,2023,Nogent,PCTT Est,Curatif,1439.4,1439.4,1439.4
Eclairage,ECD08,252642,2023,Saint Cloud,PCTT Ouest,Curatif,479.8,479.8,479.8
Eclairage,ECD08,252642,2023,Thiais,PCTT Est,Curatif,296.0,296.0,296.0
Eclairage,ECD08,252642,2024,Ambroise PARE,PCTT Ouest,Curatif,95.96,95.96,95.96
Eclairage,ECD08,252642,2024,Antony,PCTT Sud,Curatif,1493.28,1493.28,1493.28
Eclairage,ECD08,252642,2024,Bicêtre,PCTT Sud,Curatif,23563.357,23563.36,13841.0
Eclairage,ECD08,252642,2024,Bicêtre,PCTT Sud,Urgence,1988.19,1988.19,1988.19
Eclairage,ECD08,252642,2024,Champigny,PCTT Est,Curatif,28715.574,44383.68,22186.96
Eclairage,ECD08,252642,2024,Chennevières,PCTT Ouest,Curatif,209.19,209.19,209.19
Eclairage,ECD08,252642,2024,Fresnes,PCTT Sud,Curatif,560.2,560.2,560.2
Eclairage,ECD08,252642,2024,Italie,PCTT Sud,Curatif,8934.5,8934.5,7926.1
Eclairage,ECD08,252642,2024,Nanterre / La Défense,PCTT Ouest,Curatif,2201.78,2201.78,2201.78
Eclairage,ECD08,252642,2024,Nogent,PCTT Est,Curatif,2399.0,2399.0,2399.0
Eclairage,ECD08,252642,2024,Orly,PCTT Sud,Curatif,13401.75,13401.75,13401.75
Eclairage,ECD08,252642,2024,PCTT,PCTT Ouest,Curatif,793.2,793.2,793.2
Eclairage,ECD08,252642,2024,Saint Cloud,PCTT Ouest,Curatif,959.6,959.6,959.6
Eclairage,ECPN02,252644,2023,Bobigny-Lumen-Norton,PCTT Nord,Preventif,4.0,595.6,4.0
Eclairage,ECPN02,252644,2023,Bobigny-Lumen-Norton,PCTT Ouest,Preventif,2.0,297.8,2.0
Eclairage,ECPN02,252644,2024,Bobigny-Lumen-Norton,PCTT Nord,Preventif,6.0,913.92,4.0
Eclairage,ECPN53,252648,2023,Bobigny-Lumen-Norton,PCTT Nord,Preventif,4.0,25927.92,4.0
Eclairage,ECF56,252650,2024,Champigny,PCTT Est,Preventif,266.0,5043.36,266.0
Eclairage,ECF56,252650,2024,Orly,PCTT Sud,Curatif,30.0,568.8,30.0
Eclairage,ECF56,252650,2024,Saint Cloud,PCTT Ouest,Fourniture,25.0,474.0,25.0
Eclairage,ECF20,252652,2023,Bicêtre,PCTT Sud,Curatif,1.0,51.56,1.0
Eclairage,ECF20,252652,2023,Landy,PCTT Ouest,Curatif,200.0,10080.0,200.0
Eclairage,ECF20,252652,2024,PCTT,PCTT Ouest,Curatif,8.0,426.16,8.0
Eclairage,ECF89,252654,2024,Nanterre / La Défense,PCTT Ouest,Curatif,7.0,49.56,7.0
Eclairage,ECF55,252666,2024,Ambroise PARE,PCTT Ouest,Fourniture,10.0,165.4,10.0
Eclairage,ECF55,252666,2024,Bicêtre,PCTT Sud,Curatif,60.0,992.4,60.0
Eclairage,ECF55,252666,2024,Italie,PCTT Sud,Curatif,25.0,413.5,3.0
Eclairage,ECF55,252666,2024,Orly,PCTT Sud,Curatif,30.0,496.2,30.0
Eclairage,ECF55,252666,2024,Saint Cloud,PCTT Ouest,Fourniture,60.0,992.4,60.0
Eclairage,ECF79,252670,2023,Bobigny-Lumen-Norton,PCTT Nord,Curatif,120.0,10680.0,120.0
Eclairage,ECF79,252670,2023,Landy,PCTT Ouest,Curatif,60.0,5220.0,60.0
Eclairage,ECF50,252686,2024,Bicêtre,PCTT Sud,Curatif,5.0,443.95,5.0
Eclairage,ECF85,252688,2023,Champigny,PCTT Est,Curatif,26.0,1276.6,26.0
Eclairage,ECF85,252688,2023,Thiais,PCTT Est,Fourniture,30.0,1473.0,30.0
Eclairage,ECF85,252688,2024,PCTT,PCTT Ouest,Fourniture,13.748,675.03,13.748
Eclairage,ECF71,252694,2024,Bicêtre,PCTT Sud,Curatif,13.0,494.65,0.0
Eclairage,ECF71,252694,2024,Italie,PCTT Sud,Curatif,11.0,418.55,11.0
Eclairage,ECPN01,252698,2023,Bobigny-Lumen-Norton,PCTT Nord,Preventif,4.0,3722.52,4.0
Eclairage,ECPN01,252698,2023,PCTT,PCTT Ouest,Preventif,2.0,1861.26,2.0
Eclairage,ECPN01,252698,2024,Bobigny-Lumen-Norton,PCTT Nord,Preventif,6.0,5712.18,6.0
Eclairage,ECF35,252700,2024,Orly,PCTT Sud,Curatif,5.0,417.55,5.0
Eclairage,ECC35,252702,2023,Bicêtre,PCTT Sud,Curatif,2.0,327.1,2.0
Eclairage,ECC35,252702,2023,Bobigny-Lumen-Norton,PCTT Nord,Curatif,7.0,1144.85,7.0
Eclairage,ECC35,252702,2023,Bobigny-Lumen-Norton,PCTT Ouest,Curatif,1.0,159.87,1.0
Eclairage,ECC35,252702,2023,La Courneuve,PCTT Nord,Curatif,7.0,1144.85,7.0
Eclairage,ECC35,252702,2023,Landy,PCTT Nord,Curatif,2.0,327.1,2.0
Eclairage,ECC35,252702,2023,Nanterre / La Défense,PCTT Ouest,Curatif,3.0,490.65,2.0
Eclairage,ECC35,252702,2024,Bobigny-Lumen-Norton,PCTT Nord,Curatif,9.0,1471.95,9.0
Eclairage,ECC35,252702,2024,Italie,PCTT Sud,Evolutif,18.0,3041.64,16.0
Eclairage,ECF67,252704,2023,Nogent,PCTT Est,Curatif,1.0,100.8,1.0
Eclairage,ECF52,252706,2023,Landy,PCTT Nord,Curatif,18.0,77.4,18.0
Eclairage,ECF52,252706,2023,Landy,PCTT Ouest,Curatif,5.0,21.0,5.0
Eclairage,ECF52,252706,2023,Nanterre / La Défense,PCTT Ouest,Curatif,36.0,154.2,36.0
Eclairage,ECF52,252706,2023,Nogent,PCTT Est,Curatif,80.0,343.0,80.0
Eclairage,ECF52,252706,2024,Nogent,PCTT Est,Curatif,6.0,25.8,6.0
Eclairage,ECF52,252706,2024,Saint Cloud,PCTT Ouest,Curatif,20.0,86.0,20.0
Eclairage,ECPS10,252710,2023,Bicêtre,PCTT Sud,Preventif,2.0,9961.92,2.0
Eclairage,ECC18,252712,2023,Landy,PCTT Nord,Curatif,1.0,13.84,1.0
Eclairage,ECC18,252712,2024,Chennevières,PCTT Ouest,Curatif,2.0,27.68,2.0
Eclairage,ECC18,252712,2024,Nogent,PCTT Est,Curatif,111.0,1586.84,111.0
Eclairage,ECPE18,252714,2023,Boissy-Saint-Léger,PCTT Est,Preventif,2.0,6009.12,2.0
Eclairage,ECPE18,252714,2024,Boissy-Saint-Léger,PCTT Est,Preventif,2.0,6147.32,2.0
Eclairage,ECPS04,252716,2024,Fresnes,PCTT Sud,Preventif,4.0,930.16,4.0
Eclairage,ECF32,252718,2023,Ambroise PARE,PCTT Ouest,Curatif,131.0,8326.36,131.0
Eclairage,ECF33,252720,2023,Nanterre / La Défense,PCTT Ouest,Curatif,183.0,12557.46,183.0
Eclairage,ECF33,252720,2024,Italie,PCTT Sud,Curatif,6.0,414.0,1.0
Eclairage,ECF82,252722,2023,Bicêtre,PCTT Sud,Curatif,6.0,421.32,6.0
Eclairage,ECF82,252722,2023,Bobigny-Lumen-Norton,PCTT Nord,Curatif,155.0,11135.2,155.0
Eclairage,ECF82,252722,2023,Champigny,PCTT Est,Curatif,35.0,2514.4,35.0
Eclairage,ECF82,252722,2023,La Courneuve,PCTT Nord,Curatif,5.0,359.2,5.0
Eclairage,ECF82,252722,2023,Nanterre / La Défense,PCTT Ouest,Curatif,9.0,646.56,9.0
Eclairage,ECF82,252722,2023,Orly,PCTT Sud,Curatif,5.0,359.2,5.0
Eclairage,ECF82,252722,2023,Taverny,PCTT Nord,Curatif,2.0,143.68,2.0
Eclairage,ECF82,252722,2024,Bicêtre,PCTT Sud,Curatif,2.0,148.44,2.0
Eclairage,ECC54,252724,2023,Bobigny-Lumen-Norton,PCTT Nord,Curatif,21.0,2113.44,21.0
Eclairage,ECC54,252724,2023,Nogent,PCTT Est,Curatif,2.0,196.76,2.0
Eclairage,ECC54,252724,2024,Antony,PCTT Sud,Curatif,1.0,100.64,1.0
Eclairage,ECC54,252724,2024,Bobigny-Lumen-Norton,PCTT Nord,Curatif,9.0,905.76,9.0
Eclairage,ECC54,252724,2024,PCTT,PCTT Ouest,Curatif,5.0,503.2,0.0
Eclairage,ECPS01,252734,2023,Bicêtre,PCTT Sud,Preventif,6.0,2267.74,6.0
Eclairage,ECPS01,252734,2024,Bicêtre,PCTT Sud,Preventif,6.0,2335.5,6.0
Eclairage,ECC30,252738,2024,Bicêtre,PCTT Sud,Curatif,80.0,13084.0,80.0
Eclairage,ECC30,252738,2024,Champigny,PCTT Est,Curatif,44.7,7484.44,44.7
Eclairage,ECC30,252738,2024,Italie,PCTT Sud,Curatif,50.0,8177.5,48.0
Eclairage,ECC30,252738,2024,Orly,PCTT Sud,Curatif,75.0,12266.25,75.0
Eclairage,ECPE10,252740,2023,Thiais,PCTT Est,Preventif,2.0,29223.84,2.0
Eclairage,ECPE10,252740,2024,Thiais,PCTT Est,Preventif,2.0,29895.98,2.0
Eclairage,ECF59,252742,2023,Bicêtre,PCTT Sud,Curatif,3.0,5.31,3.0
Eclairage,ECF59,252742,2023,Bobigny-Lumen-Norton,PCTT Nord,Preventif,1329.0,2352.33,1329.0
Eclairage,ECF59,252742,2023,Bobigny-Lumen-Norton,PCTT Ouest,Fourniture,1916.0,3391.32,1916.0
Eclairage,ECF59,252742,2023,Landy,PCTT Nord,Curatif,12.0,21.24,12.0
Eclairage,ECF59,252742,2023,Nanterre / La Défense,PCTT Ouest,Curatif,24.0,41.52,24.0
Eclairage,ECF83,252746,2023,Nogent,PCTT Est,Curatif,71.0,5473.39,71.0
Eclairage,ECF83,252746,2024,Chennevières,PCTT Ouest,Curatif,1.0,78.86,1.0
Eclairage,ECPB65,252754,2024,Saint Cloud,PCTT Ouest,Preventif,1.0,5083.9,0.0
Eclairage,ECF49,252764,2023,Bobigny-Lumen-Norton,PCTT Nord,Curatif,1.0,85.93,1.0
Eclairage,ECF49,252764,2024,Italie,PCTT Sud,Curatif,1.0,88.79,1.0
Eclairage,ECF78,252766,2023,Bobigny-Lumen-Norton,PCTT Nord,Curatif,120.0,11490.0,120.0
Eclairage,ECF78,252766,2023,Landy,PCTT Ouest,Curatif,180.0,16848.0,180.0
Eclairage,ECF78,252766,2023,Nanterre / La Défense,PCTT Ouest,Curatif,4.0,383.0,4.0
Eclairage,ECF78,252766,2024,Bicêtre,PCTT Sud,Urgence,28.0,2770.32,28.0
Eclairage,ECPE61,252770,2024,Champigny,PCTT Est,Preventif,1.5,18731.0,1.5
Eclairage,ECF51,252776,2023,Bobigny-Lumen-Norton,PCTT Nord,Curatif,1050.0,903.0,1050.0
Eclairage,ECF51,252776,2023,Landy,PCTT Nord,Curatif,18.0,15.48,18.0
Eclairage,ECF51,252776,2023,Landy,PCTT Ouest,Curatif,5.0,4.2,5.0
Eclairage,ECF51,252776,2023,Nanterre / La Défense,PCTT Ouest,Curatif,100.0,84.8,100.0
Eclairage,ECF51,252776,2023,Nogent,PCTT Est,Curatif,15.0,12.6,15.0
Eclairage,ECF51,252776,2024,Bicêtre,PCTT Sud,Curatif,4178.9,3719.23,4178.9
Eclairage,ECF51,252776,2024,Bicêtre,PCTT Sud,Urgence,100.0,89.0,100.0
Eclairage,ECF51,252776,2024,Fresnes,PCTT Sud,Curatif,10.0,8.6,10.0
Eclairage,ECF51,252776,2024,Nanterre / La Défense,PCTT Ouest,Curatif,349.0,310.61,349.0
Eclairage,ECF51,252776,2024,Nogent,PCTT Est,Curatif,206.0,183.16,206.0
Eclairage,ECF51,252776,2024,Saint Cloud,PCTT Ouest,Curatif,20.0,17.2,20.0
Eclairage,ECD02,252780,2023,Tous tunnels,PCTT Sud,Prestations intellectuelles,1.0,110093.73,0.5
Eclairage,ECD02,252780,2024,Tous tunnels,UPMM,Prestations intellectuelles,1.0,113752.76,0.5
Eclairage,ECF60,252782,2023,Nanterre / La Défense,PCTT Ouest,Curatif,2.0,4.06,2.0
Eclairage,ECF87,252786,2023,Champigny,PCTT Est,Fourniture,5.0,153.45,5.0
Eclairage,ECF87,252786,2023,Nanterre / La Défense,PCTT Ouest,Curatif,2.0,61.38,0.0
Eclairage,ECF87,252786,2024,Nanterre / La Défense,PCTT Ouest,Curatif,6.0,190.26,6.0
Eclairage,ECF87,252786,2024,Thiais,PCTT Est,Curatif,30.0,920.7,30.0
Eclairage,ECF54,252788,2023,Bobigny-Lumen-Norton,PCTT Nord,Curatif,162.0,2324.7,162.0
Eclairage,ECF54,252788,2024,Bellerive,PCTT Ouest,Fourniture,540.0,7842.6,540.0
Eclairage,ECF54,252788,2024,Champigny,PCTT Est,Preventif,764.0,10963.4,764.0
Eclairage,ECF54,252788,2024,Italie,PCTT Sud,Curatif,25.0,358.75,16.0
Eclairage,ECF30,252790,2023,PCTT,PCTT Ouest,Evolutif,44.0,29707.92,44.0
