,Unnamed: 0,mar_diminutif,tunnel,prdp_code,prod_groupe,ref_prix,freq_annuelle,ajust_freq_suppl,frq_totale,nb_equipe,cout_ht,cout_total,equipements,nomb_equipe
117,117,Vidéo,Boissy,,Maintenance préventive de la DAI du sens 2,VI MP 201,1.0,0.0,1.0,1.0,1673.01,1673.01,,1.0
118,118,Vidéo,Boissy,VIDCAM344,Nettoyage des caméras sens intérieur sens 1,VI MP 344,2.0,0.0,2.0,1.0,1696.19,3392.38,,1.0
119,119,Vidéo,Boissy,VIDCAM345,Nettoyage des caméras sens intérieur sens 2,VI MP 345,2.0,0.0,2.0,1.0,3174.6,6349.2,,1.0
120,120,Vidéo,Boissy,VIDPCI422,Maintenance préventive des caméras en issues de secours,VI MP 422,1.0,0.0,1.0,1.0,124.24,124.24,,1.0
121,121,Pompage,Boissy,POMIND205,Entretien des poteaux incendie,INP205,1.0,0.0,1.0,1.0,2590.0,2590.0,,1.0
122,122,Pompage,Boissy,POMVSP208,Visite des stations de pompage,POP208,3.0,0.0,3.0,1.0,961.77,2885.31,,1.0
123,123,Pompage,Boissy,POMEPO600,Entretien d'une pompe,POE600,1.0,0.0,1.0,0.0,572.06,0.0,,0.0
124,124,Pompage,Boissy,POMESP208,Entretien des stations de pompage,POE208,1.0,0.0,1.0,3.0,1565.08,4695.24,,3.0
125,125,Pompage,Boissy,POMERC500,Entretien autres systèmes du réseau incendie,INP500,1.0,0.0,1.0,0.0,858.61,0.0,SURPRESSEUR-INCENDIE,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Boissy"", 'Equipements par tunnel'!B:B, ""SURPRESSEUR-INCENDIE"")"
126,126,Pompage,Boissy,POMERD600,Entretien autres systèmes du réseau incendie,INP600,1.0,0.0,1.0,0.0,858.61,0.0,,0.0
127,127,Pompage,Boissy,POMERE700,Entretien autres systèmes du réseau incendie,INP700,1.0,0.0,1.0,0.0,214.65,0.0,,0.0
128,128,Pompage,Boissy,POMERF800,Entretien autres systèmes du réseau incendie,INP800,1.0,0.0,1.0,0.0,214.65,0.0,,0.0
129,129,Pompage,Boissy,POMERG900,Entretien autres systèmes du réseau incendie,INP900,1.0,0.0,1.0,0.0,208.4,0.0,,0.0
130,130,Pompage,Boissy,POMERG901,Entretien autres systèmes du réseau incendie,INP901,1.0,0.0,1.0,0.0,714.81,0.0,,0.0
131,131,Bâtiment,Taverny,BATCJN005,Contrôle des IS de jour,VJN005,6.0,0.0,6.0,2.0,507.0,6084.0,,2.0
132,132,Bâtiment,Taverny,BATCNN005,Contrôle des IS + niches de nuit,VNN005,6.0,0.0,6.0,2.0,1306.0,15672.0,,2.0
133,133,Bâtiment,Taverny,BATMPN005,Préventif IS + niches,MPN005,1.0,0.0,1.0,2.0,1407.0,2814.0,,2.0
134,134,Propreté,Taverny,PRPLTB010,Lavage d'un tube,POL010,2.0,0.0,2.0,2.0,4786.98,19147.92,,2.0
135,135,ContReg,Taverny,CRGVPA106,Vérification des installations électriques,CRC106,1.0,0.0,1.0,1.0,486.45,486.45,,1.0
136,136,ContReg,Taverny,CRGVPA107,Vérification des installations électriques,CRC107,1.0,0.0,1.0,1.0,864.8,864.8,,1.0
137,137,ContReg,Taverny,CRGVIN114,Vérification des installations électriques,CRN114,1.0,0.0,1.0,1.0,432.4,432.4,,1.0
138,138,ContReg,Taverny,CRGDLA101,Vérification des dispositifs de levage,CRC101,1.0,0.0,1.0,0.0,648.6,0.0,Dispositif de levage inférieur ou égal à 3 tonnes,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Taverny"", 'Equipements par tunnel'!B:B, ""Dispositif de levage inférieur ou égal à 3 tonnes"")"
139,139,ContReg,Taverny,CRGDLB102,Vérification des dispositifs de levage,CRC102,1.0,0.0,1.0,0.0,864.8,0.0,Dispositif de levage inférieur compris entre 3 et 6 tonnes,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Taverny"", 'Equipements par tunnel'!B:B, ""Dispositif de levage inférieur compris entre 3 et 6 tonnes"")"
140,140,ContReg,Taverny,CRGDLC103,Vérification des dispositifs de levage,CRC103,1.0,0.0,1.0,0.0,1081.0,0.0,Dispositif de levage inférieur supérieur à 6 tonnes,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Taverny"", 'Equipements par tunnel'!B:B, ""Dispositif de levage inférieur supérieur à 6 tonnes"")"
141,141,Eclairage,Taverny,ECLNPN006,Nettoyage des plots de jalonnement pour un sens,ECPN06,2.0,0.0,2.0,2.0,162.9,651.6,,2.0
142,142,Eclairage,Taverny,ECLNEN020,Nettoyage de l'éclairage pour un sens,ECPN20,2.0,0.0,2.0,2.0,5444.45,21777.8,,2.0
143,143,Eclairage,Taverny,ECLRSN067,Remplacement systématiques des sources,ECPN67,0.4,0.0,0.4,2.0,10805.52,8644.42,,2.0
144,144,Eclairage,Taverny,ECLRSN068,Remplacement systématiques des sources,ECPN68,0.4,0.0,0.4,2.0,5402.78,4322.22,,2.0
145,145,Eclairage,Taverny,ECLRSN069,Remplacement systématiques des sources,ECPN69,0.4,0.0,0.4,2.0,6863.89,5491.11,,2.0
146,146,AEV,Taverny,AEVEFN014,Essais fonctionnels pour un sens,AEFN14,2.0,0.0,2.0,2.0,428.81,1715.24,,2.0
147,147,AEV,Taverny,AEVMPN024,Maintenance préventive pour un sens,AEPN24,2.0,0.0,2.0,2.0,950.54,3802.16,,2.0
148,148,AEV,Taverny,AEVPLV008,Maintenance préventive prises/coffret pompier,AEV08,1.0,0.0,1.0,8.0,61.7,493.6,Niche sécurité,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Taverny"", 'Equipements par tunnel'!B:B, ""Niche sécurité"")"
149,149,Automate,Taverny,AUTPAB041,Préventif automates principaux et baies MESD (fiche n°3 du CCTP),AUPR43,1.0,0.0,1.0,1.0,295.3292,295.33,,1.0
150,150,Automate,Taverny,AUTPAR044,Préventif armoires MESD (fiche n°4 du CCTP),AUPR44,1.0,0.0,1.0,1.0,452.30121,452.3,MESD METIER,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Taverny"", 'Equipements par tunnel'!B:B, ""MESD METIER"")"
151,151,Automate,Taverny,AUTPAM047,Préventif automates métier (fiche n°5 du CCTP),AUPR47,1.0,0.0,1.0,7.0,202.4713,1417.3,AUTOMATE METIER,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Taverny"", 'Equipements par tunnel'!B:B, ""AUTOMATE METIER"")"
152,152,Automate,Taverny,AUTPAR048,Préventif armoires MESD (fiche n°4 du CCTP),AUPR48,1.0,0.0,1.0,0.0,91.39855,0.0,MESD METIER,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Taverny"", 'Equipements par tunnel'!B:B, ""MESD METIER"")"
153,153,PAU/TSE,Taverny,RTSPPN002,Maintenance préventive de l'ensemble des PAU du tunnel,RAU-PN02,4.0,0.0,4.0,1.0,466.84,1867.36,,1.0
154,154,PAU/TSE,Taverny,RTSPTN002,Maintenance préventive de l'ensemble des TSE du tunnel,TSE-PN02,4.0,0.0,4.0,1.0,179.94,719.76,,1.0
155,155,Onduleur,Taverny,ONDPOA001,Maintenance préventive d'un onduleur,ONP001,1.0,0.0,1.0,1.0,304.01,304.01,Maintenance préventive Onduleur ≤ 60 kVA,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Taverny"", 'Equipements par tunnel'!B:B, ""Maintenance préventive Onduleur ≤ 60 kVA"")"
156,156,Onduleur,Taverny,ONDPOB002,Maintenance préventive d'un onduleur,ONP002,1.0,0.0,1.0,0.0,337.95,0.0,Maintenance préventive Onduleur 61 kVA --> 160 kVA,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Taverny"", 'Equipements par tunnel'!B:B, ""Maintenance préventive Onduleur 61 kVA --> 160 kVA"")"
157,157,Onduleur,Taverny,ONDPOC003,Maintenance préventive d'un onduleur,ONP003,1.0,0.0,1.0,0.0,371.88,0.0,Maintenance préventive Onduleur > 160 kVA,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Taverny"", 'Equipements par tunnel'!B:B, ""Maintenance préventive Onduleur > 160 kVA"")"
158,158,Onduleur,Taverny,ONDMPA004,Maintenance préventive d'un atelier d'énergie,ONP004,1.0,0.0,1.0,0.0,185.94,0.0,,0.0
159,159,Onduleur,Taverny,ONDPLV005,Plus-value pour dépollution,ONP005,0.5,0.0,0.5,1.0,414.3,207.15,,1.0
160,160,Détection,Taverny,DETPCA011,"Préventif d'un tube des capteurs atmosphériques (opacimètres, CO, NO, NO², smokecheck, anémomètres)",DEP011,4.0,0.0,4.0,2.0,2859.15,22873.2,,2.0
161,161,Détection,Taverny,DETPLV027,Préventif luminancemètre,DEP027,1.0,0.0,1.0,2.0,24.15,48.3,LUMANDAR+LUMINANCEMETRE,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Taverny"", 'Equipements par tunnel'!B:B, ""LUMANDAR+LUMINANCEMETRE"")"
162,162,Détection,Taverny,DETPDI100,Préventif détection incendie,DEP100,1.0,0.0,1.0,1.0,347.55,347.55,,1.0
163,163,Détection,Taverny,DETPXA200,Préventif extincteur,DEP200,1.0,0.0,1.0,16.0,33.6,537.6,Maintenance Préventive Extincteur Poudre 6 kg,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Taverny"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur Poudre 6 kg"")"
164,164,Détection,Taverny,DETPXB201,Préventif extincteur,DEP201,1.0,0.0,1.0,0.0,21.0,0.0,Maintenance Préventive Extincteur Poudre 9 kg,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Taverny"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur Poudre 9 kg"")"
165,165,Détection,Taverny,DETPXC202,Préventif extincteur,DEP202,1.0,0.0,1.0,0.0,36.75,0.0,Maintenance Préventive Extincteur Poudre 50 kg,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Taverny"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur Poudre 50 kg"")"
166,166,Détection,Taverny,DETPXD203,Préventif extincteur,DEP203,1.0,0.0,1.0,0.0,15.75,0.0,Maintenance Préventive Extincteur Eau 6 L,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Taverny"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur Eau 6 L"")"
167,167,Détection,Taverny,DETPXE204,Préventif extincteur,DEP204,1.0,0.0,1.0,0.0,23.1,0.0,Maintenance Préventive Extincteur Eau 9 L,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Taverny"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur Eau 9 L"")"
168,168,Détection,Taverny,DETPXF204,Préventif extincteur,DEP205,1.0,0.0,1.0,8.0,26.25,210.0,Maintenance Préventive Extincteur CO2 2 kg,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Taverny"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur CO2 2 kg"")"
169,169,Détection,Taverny,DETPXG206,Préventif extincteur,DEP206,1.0,0.0,1.0,0.0,15.75,0.0,Maintenance Préventive Extincteur CO2 5 kg,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Taverny"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur CO2 5 kg"")"
170,170,Ventilation,Taverny,VENPEN202,Préventif des équipements de ventilation,VPN202,1.0,0.0,1.0,1.0,5181.02,5181.02,,1.0
171,171,Ventilation,Taverny,VENPQA300,Maintenance préventive des équipements spécifiques,VPT300,1.0,0.0,1.0,4.0,78.85,315.4,SURPRESSEUR ET VENTILATEUR LOCAL,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Taverny"", 'Equipements par tunnel'!B:B, ""SURPRESSEUR ET VENTILATEUR LOCAL"")"
172,172,Ventilation,Taverny,VENPQB301,Maintenance préventive des équipements spécifiques,VPT301,1.0,0.0,1.0,0.0,128.27,0.0,REGISTRE,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Taverny"", 'Equipements par tunnel'!B:B, ""REGISTRE"")"
173,173,Ventilation,Taverny,VENPQC302,Maintenance préventive des équipements spécifiques,VPT302,1.0,0.0,1.0,0.0,449.49,0.0,,0.0
174,174,Ventilation,Taverny,VENPQE304,Maintenance préventive des équipements spécifiques,VPT304,1.0,0.0,1.0,0.0,12.58,0.0,,0.0
175,175,Ventilation,Taverny,VENPQF305,Maintenance préventive des équipements spécifiques,VPT305,1.0,0.0,1.0,0.0,12.58,0.0,,0.0
176,176,Vidéo,Taverny,VIDDAI114,Maintenance préventive de la DAI du sens 1,VI MP 114,1.0,0.0,1.0,1.0,1785.45,1785.45,,1.0
177,177,Vidéo,Taverny,VIDDAI115,Maintenance préventive de la DAI du sens 2,VI MP 115,1.0,0.0,1.0,1.0,1785.45,1785.45,,1.0
178,178,Vidéo,Taverny,VIDCAM314,Nettoyage des caméras sens intérieur sens 1,VI MP 314,2.0,0.0,2.0,1.0,848.15,1696.3,,1.0
179,179,Vidéo,Taverny,VIDCAM315,Nettoyage des caméras sens intérieur sens 2,VI MP 315,2.0,0.0,2.0,1.0,848.15,1696.3,,1.0
180,180,Vidéo,Taverny,VIDPCI407,Maintenance préventive des caméras en issues de secours,VI MP 407,1.0,0.0,1.0,1.0,62.12,62.12,,1.0
181,181,Pompage,Taverny,POMIND104,Entretien des poteaux incendie,INP104,1.0,0.0,1.0,1.0,1164.0,1164.0,,1.0
182,182,Pompage,Taverny,,,,3.0,0.0,3.0,1.0,0.0,0.0,,1.0
183,183,Pompage,Taverny,POMEPO600,Entretien d'une pompe,POE600,1.0,0.0,1.0,0.0,572.06,0.0,,0.0
184,184,Pompage,Taverny,POMESP701,Entretien des stations de pompage,POE701,1.0,0.0,1.0,0.0,0.0,0.0,LOCAL-SP,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Taverny"", 'Equipements par tunnel'!B:B, ""LOCAL-SP"")"
185,185,Pompage,Taverny,POMERC500,Entretien autres systèmes du réseau incendie,INP500,1.0,0.0,1.0,0.0,858.61,0.0,SURPRESSEUR-INCENDIE,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Taverny"", 'Equipements par tunnel'!B:B, ""SURPRESSEUR-INCENDIE"")"
186,186,Pompage,Taverny,POMERD600,Entretien autres systèmes du réseau incendie,INP600,1.0,0.0,1.0,0.0,858.61,0.0,,0.0
187,187,Pompage,Taverny,POMERE700,Entretien autres systèmes du réseau incendie,INP700,1.0,0.0,1.0,0.0,214.65,0.0,,0.0
188,188,Pompage,Taverny,POMERF800,Entretien autres systèmes du réseau incendie,INP800,1.0,0.0,1.0,0.0,214.65,0.0,,0.0
189,189,Pompage,Taverny,POMERG900,Entretien autres systèmes du réseau incendie,INP900,1.0,0.0,1.0,0.0,208.4,0.0,,0.0
190,190,Pompage,Taverny,POMERG901,Entretien autres systèmes du réseau incendie,INP901,1.0,0.0,1.0,0.0,714.81,0.0,,0.0
191,191,Bâtiment,La Courneuve,BATCJN001,Contrôle des IS de jour,VJN001,6.0,0.0,6.0,0.3333333333333333,2029.0,4058.0,,0.3333333333333333
192,192,Bâtiment,La Courneuve,BATCJN002,Contrôle des IS de jour,VJN002,6.0,0.0,6.0,0.3333333333333333,2029.0,4058.0,,0.3333333333333333
193,193,Bâtiment,La Courneuve,BATCNN001,Contrôle des IS + niches de nuit,VNN001,6.0,0.0,6.0,0.3333333333333333,3264.0,6528.0,,0.3333333333333333
194,194,Bâtiment,La Courneuve,BATCNN002,Contrôle des IS + niches de nuit,VNN002,6.0,0.0,6.0,0.3333333333333333,3264.0,6528.0,,0.3333333333333333
195,195,Bâtiment,La Courneuve,BATMPN001,Préventif IS + niches,MPN001,1.0,0.0,1.0,0.3333333333333333,3519.0,1173.0,,0.3333333333333333
196,196,Bâtiment,La Courneuve,BATMPN002,Préventif IS + niches,MPN002,1.0,0.0,1.0,0.3333333333333333,3519.0,1173.0,,0.3333333333333333
197,197,Propreté,La Courneuve,PRPLTB013,Lavage d'un tube,POL013,2.0,0.0,2.0,2.0,6922.2,27688.8,,2.0
198,198,ContReg,La Courneuve,CRGVPA106,Vérification des installations électriques,CRC106,1.0,0.0,1.0,1.0,486.45,486.45,,1.0
199,199,ContReg,La Courneuve,CRGVPA107,Vérification des installations électriques,CRC107,1.0,0.0,1.0,1.0,864.8,864.8,,1.0
200,200,ContReg,La Courneuve,CRGVIN106,Vérification des installations électriques,CRN106,1.0,0.0,1.0,1.0,324.3,324.3,,1.0
201,201,ContReg,La Courneuve,CRGDLA101,Vérification des dispositifs de levage,CRC101,1.0,0.0,1.0,0.0,648.6,0.0,Dispositif de levage inférieur ou égal à 3 tonnes,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""La Courneuve"", 'Equipements par tunnel'!B:B, ""Dispositif de levage inférieur ou égal à 3 tonnes"")"
202,202,ContReg,La Courneuve,CRGDLB102,Vérification des dispositifs de levage,CRC102,1.0,0.0,1.0,0.0,864.8,0.0,Dispositif de levage inférieur compris entre 3 et 6 tonnes,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""La Courneuve"", 'Equipements par tunnel'!B:B, ""Dispositif de levage inférieur compris entre 3 et 6 tonnes"")"
203,203,ContReg,La Courneuve,CRGDLC103,Vérification des dispositifs de levage,CRC103,1.0,0.0,1.0,0.0,1081.0,0.0,Dispositif de levage inférieur supérieur à 6 tonnes,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""La Courneuve"", 'Equipements par tunnel'!B:B, ""Dispositif de levage inférieur supérieur à 6 tonnes"")"
204,204,Eclairage,La Courneuve,ECLNPN004,Nettoyage des plots de jalonnement pour un sens,ECPN04,2.0,0.0,2.0,2.0,162.9,651.6,,2.0
205,205,Eclairage,La Courneuve,ECLNEN016,Nettoyage de l'éclairage pour un sens,ECPN16,2.0,0.0,2.0,2.0,3459.49,13837.96,,2.0
206,206,Eclairage,La Courneuve,ECLRSN061,Remplacement systématiques des sources,ECPN61,0.4,0.0,0.4,2.0,9242.47,7393.98,,2.0
207,207,Eclairage,La Courneuve,ECLRSN062,Remplacement systématiques des sources,ECPN62,0.4,0.0,0.4,2.0,2378.58,1902.86,,2.0
208,208,Eclairage,La Courneuve,ECLRSN063,Remplacement systématiques des sources,ECPN63,0.4,0.0,0.4,2.0,5436.75,4349.4,,2.0
209,209,AEV,La Courneuve,AEVEFN012,Essais fonctionnels pour un sens,AEFN12,2.0,0.0,2.0,2.0,397.62,1590.48,,2.0
210,210,AEV,La Courneuve,AEVMPN022,Maintenance préventive pour un sens,AEPN22,2.0,0.0,2.0,2.0,810.41,3241.64,,2.0
211,211,AEV,La Courneuve,AEVPLV008,Maintenance préventive prises/coffret pompier,AEV08,1.0,0.0,1.0,4.0,61.7,246.8,Niche sécurité,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""La Courneuve"", 'Equipements par tunnel'!B:B, ""Niche sécurité"")"
212,212,Automate,La Courneuve,AUTPAB041,Préventif automates principaux et baies MESD (fiche n°3 du CCTP),AUPR41,1.0,0.0,1.0,1.0,320.77594,320.78,,1.0
213,213,Automate,La Courneuve,AUTPAR042,Préventif armoires MESD (fiche n°4 du CCTP),AUPR42,1.0,0.0,1.0,1.0,346.69832,346.7,MESD METIER,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""La Courneuve"", 'Equipements par tunnel'!B:B, ""MESD METIER"")"
214,214,Automate,La Courneuve,AUTPAM047,Préventif automates métier (fiche n°5 du CCTP),AUPR47,1.0,0.0,1.0,0.0,202.4713,0.0,AUTOMATE METIER,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""La Courneuve"", 'Equipements par tunnel'!B:B, ""AUTOMATE METIER"")"
215,215,Automate,La Courneuve,AUTPAR048,Préventif armoires MESD (fiche n°4 du CCTP),AUPR48,1.0,0.0,1.0,0.0,91.39855,0.0,MESD METIER,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""La Courneuve"", 'Equipements par tunnel'!B:B, ""MESD METIER"")"
216,216,PAU/TSE,La Courneuve,RTSPPN004,Maintenance préventive de l'ensemble des PAU du tunnel,RAU-PN04,4.0,0.0,4.0,1.0,337.92,1351.68,,1.0
217,217,PAU/TSE,La Courneuve,RTSPTN004,Maintenance préventive de l'ensemble des TSE du tunnel,TSE-PN04,4.0,0.0,4.0,1.0,134.95,539.8,,1.0
218,218,Onduleur,La Courneuve,ONDPOA001,Maintenance préventive d'un onduleur,ONP001,1.0,0.0,1.0,1.0,304.01,304.01,Maintenance préventive Onduleur ≤ 60 kVA,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""La Courneuve"", 'Equipements par tunnel'!B:B, ""Maintenance préventive Onduleur ≤ 60 kVA"")"
219,219,Onduleur,La Courneuve,ONDPOB002,Maintenance préventive d'un onduleur,ONP002,1.0,0.0,1.0,0.0,337.95,0.0,Maintenance préventive Onduleur 61 kVA --> 160 kVA,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""La Courneuve"", 'Equipements par tunnel'!B:B, ""Maintenance préventive Onduleur 61 kVA --> 160 kVA"")"
220,220,Onduleur,La Courneuve,ONDPOC003,Maintenance préventive d'un onduleur,ONP003,1.0,0.0,1.0,0.0,371.88,0.0,Maintenance préventive Onduleur > 160 kVA,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""La Courneuve"", 'Equipements par tunnel'!B:B, ""Maintenance préventive Onduleur > 160 kVA"")"
221,221,Onduleur,La Courneuve,ONDMPA004,Maintenance préventive d'un atelier d'énergie,ONP004,1.0,0.0,1.0,0.0,185.94,0.0,,0.0
222,222,Onduleur,La Courneuve,ONDPLV005,Plus-value pour dépollution,ONP005,0.5,0.0,0.5,1.0,414.3,207.15,,1.0
223,223,Détection,La Courneuve,,,,4.0,0.0,4.0,2.0,0.0,0.0,,2.0
224,224,Détection,La Courneuve,DETPLV027,Préventif luminancemètre,DEP027,1.0,0.0,1.0,3.0,24.15,72.45,LUMANDAR+LUMINANCEMETRE,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""La Courneuve"", 'Equipements par tunnel'!B:B, ""LUMANDAR+LUMINANCEMETRE"")"
225,225,Détection,La Courneuve,DETPDI100,Préventif détection incendie,DEP100,1.0,0.0,1.0,1.0,347.55,347.55,,1.0
226,226,Détection,La Courneuve,DETPXA200,Préventif extincteur,DEP200,1.0,0.0,1.0,9.0,33.6,302.4,Maintenance Préventive Extincteur Poudre 6 kg,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""La Courneuve"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur Poudre 6 kg"")"
227,227,Détection,La Courneuve,DETPXB201,Préventif extincteur,DEP201,1.0,0.0,1.0,0.0,21.0,0.0,Maintenance Préventive Extincteur Poudre 9 kg,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""La Courneuve"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur Poudre 9 kg"")"
228,228,Détection,La Courneuve,DETPXC202,Préventif extincteur,DEP202,1.0,0.0,1.0,0.0,36.75,0.0,Maintenance Préventive Extincteur Poudre 50 kg,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""La Courneuve"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur Poudre 50 kg"")"
229,229,Détection,La Courneuve,DETPXD203,Préventif extincteur,DEP203,1.0,0.0,1.0,0.0,15.75,0.0,Maintenance Préventive Extincteur Eau 6 L,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""La Courneuve"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur Eau 6 L"")"
230,230,Détection,La Courneuve,DETPXE204,Préventif extincteur,DEP204,1.0,0.0,1.0,0.0,23.1,0.0,Maintenance Préventive Extincteur Eau 9 L,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""La Courneuve"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur Eau 9 L"")"
231,231,Détection,La Courneuve,DETPXF204,Préventif extincteur,DEP205,1.0,0.0,1.0,3.0,26.25,78.75,Maintenance Préventive Extincteur CO2 2 kg,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""La Courneuve"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur CO2 2 kg"")"
232,232,Détection,La Courneuve,DETPXG206,Préventif extincteur,DEP206,1.0,0.0,1.0,2.0,15.75,31.5,Maintenance Préventive Extincteur CO2 5 kg,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""La Courneuve"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur CO2 5 kg"")"
233,233,Ventilation,La Courneuve,,,,1.0,0.0,1.0,1.0,0.0,0.0,,1.0
234,234,Ventilation,La Courneuve,VENPQA300,Maintenance préventive des équipements spécifiques,VPT300,1.0,0.0,1.0,0.0,78.85,0.0,SURPRESSEUR ET VENTILATEUR LOCAL,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""La Courneuve"", 'Equipements par tunnel'!B:B, ""SURPRESSEUR ET VENTILATEUR LOCAL"")"
235,235,Ventilation,La Courneuve,VENPQB301,Maintenance préventive des équipements spécifiques,VPT301,1.0,0.0,1.0,0.0,128.27,0.0,REGISTRE,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""La Courneuve"", 'Equipements par tunnel'!B:B, ""REGISTRE"")"
236,236,Ventilation,La Courneuve,VENPQC302,Maintenance préventive des équipements spécifiques,VPT302,1.0,0.0,1.0,0.0,449.49,0.0,,0.0
237,237,Ventilation,La Courneuve,VENPQE304,Maintenance préventive des équipements spécifiques,VPT304,1.0,0.0,1.0,0.0,12.58,0.0,,0.0
238,238,Ventilation,La Courneuve,VENPQF305,Maintenance préventive des équipements spécifiques,VPT305,1.0,0.0,1.0,0.0,12.58,0.0,,0.0
239,239,Vidéo,La Courneuve,VIDDAI112,Maintenance préventive de la DAI du sens 1,VI MP 112,1.0,0.0,1.0,1.0,1785.45,1785.45,,1.0
240,240,Vidéo,La Courneuve,VIDDAI113,Maintenance préventive de la DAI du sens 2,VI MP 113,1.0,0.0,1.0,1.0,1785.45,1785.45,,1.0
241,241,Vidéo,La Courneuve,VIDCAM312,Nettoyage des caméras sens intérieur sens 1,VI MP 312,2.0,0.0,2.0,1.0,1696.19,3392.38,,1.0
242,242,Vidéo,La Courneuve,VIDCAM313,Nettoyage des caméras sens intérieur sens 2,VI MP 313,2.0,0.0,2.0,1.0,1696.19,3392.38,,1.0
243,243,Vidéo,La Courneuve,VIDPCI406,Maintenance préventive des caméras en issues de secours,VI MP 406,1.0,0.0,1.0,1.0,46.56,46.56,,1.0
