,tunnel,mar_diminutif,prdp_code,prod_groupe,ref_prix,form_typ,frq_totale,nb_equipe,coeff,cout_ht,cout_total
1246,Antony,Bâtiment,BATCJS003,Contrôle des IS de jour,VJS003,div_2,6.0,2.0,0.5,507.0,3042.0
1247,Antony,Bâtiment,BATCJS004,Contrôle des IS de jour,VJS004,div_2,6.0,2.0,0.5,507.0,3042.0
1248,Antony,Bâtiment,BATCNS003,Contrôle des IS + niches de nuit,VNS003,div_2,6.0,2.0,0.5,1306.0,7836.0
1249,Antony,Bâtiment,BATCNS004,Contrôle des IS + niches de nuit,VNS004,div_2,6.0,2.0,0.5,1306.0,7836.0
1250,Antony,Bâtiment,BATMPS003,Préventif IS + niches,MPS003,div_2,1.0,2.0,0.5,1407.0,1407.0
1251,Antony,Bâtiment,BATMPS004,Préventif IS + niches,MPS004,div_2,1.0,2.0,0.5,1407.0,1407.0
1252,Antony,Propreté,PRPLTB017,Lavage d'un tube,POL017,div_2,2.0,2.0,0.5,13633.74,27267.48
1253,Antony,ContReg,CRGVPA106,Vérification des installations électriques,CRC106,direct_reference,1.0,1.0,1.0,486.45,486.45
1254,Antony,ContReg,CRGVPA107,Vérification des installations électriques,CRC107,direct_reference,1.0,1.0,1.0,864.8,864.8
1255,Antony,ContReg,CRGVIS101,Vérification des installations électriques,CRS101,sum_4,1.0,1.0,1.0,1297.2,1297.2
1256,Antony,ContReg,CRGVIS102,Vérification des installations électriques,CRS102,sum_4,1.0,1.0,1.0,432.4,432.4
1257,Antony,ContReg,CRGVIS103,Vérification des installations électriques,CRS103,sum_4,1.0,1.0,1.0,864.8,864.8
1258,Antony,ContReg,CRGVIS104,Vérification des installations électriques,CRS104,sum_4,1.0,1.0,1.0,864.8,864.8
1259,Antony,ContReg,CRGDLA101,Vérification des dispositifs de levage,CRC101,direct_reference,1.0,0.0,1.0,648.6,0.0
1260,Antony,ContReg,CRGDLB102,Vérification des dispositifs de levage,CRC102,direct_reference,1.0,4.0,1.0,864.8,3459.2
1261,Antony,ContReg,CRGDLC103,Vérification des dispositifs de levage,CRC103,direct_reference,1.0,0.0,1.0,1081.0,0.0
1262,Antony,Eclairage,ECLNPS002,Nettoyage des plots de jalonnement pour un sens,ECPS02,direct_reference,2.0,2.0,1.0,407.24,1628.96
1263,Antony,Eclairage,ECLNES012,Nettoyage de l'éclairage pour un sens,ECPS12,direct_reference,2.0,2.0,1.0,1824.27,7297.08
1264,Antony,Eclairage,ECLRSS053,Remplacement systématiques des sources,ECPS53,sum_3,0.4,2.0,1.0,5470.71,4376.57
1265,Antony,Eclairage,ECLRSS054,Remplacement systématiques des sources,ECPS54,sum_3,0.4,2.0,1.0,3109.14,2487.31
1266,Antony,Eclairage,ECLRSS055,Remplacement systématiques des sources,ECPS55,sum_3,0.4,2.0,1.0,4519.29,3615.43
1267,Antony,AEV,AEVEFS011,Essais fonctionnels pour un sens,AEFS11,direct_reference,2.0,2.0,1.0,620.95,2483.8
1268,Antony,AEV,AEVMPS021,Maintenance préventive pour un sens,AEPS21,direct_reference,2.0,2.0,1.0,1675.71,6702.84
1269,Antony,AEV,AEVPLV008,Maintenance préventive prises/coffret pompier,AEV08,direct_reference,1.0,10.0,1.0,61.7,617.0
1270,Antony,Automate,AUTPAB021,Préventif automates principaux et baies MESD (fiche n°3 du CCTP),AUPR21,div_2,1.0,1.0,0.5,320.77594,160.39
1271,Antony,Automate,AUTPAR022,Préventif armoires MESD (fiche n°4 du CCTP),AUPR22,div_2,1.0,1.0,0.5,1651.6382800000001,825.82
1272,Antony,Automate,AUTPAM047,Préventif automates métier (fiche n°5 du CCTP),AUPR47,direct_reference,1.0,5.0,1.0,202.4713,1012.36
1273,Antony,Automate,AUTPAR048,Préventif armoires MESD (fiche n°4 du CCTP),AUPR48,direct_reference,1.0,2.0,1.0,91.39855,182.8
1274,Antony,PAU/TSE,RTSPPS001,Maintenance préventive de l'ensemble des PAU du tunnel,RAU-PS01,div_2,4.0,1.0,0.5,1689.62,3379.24
1275,Antony,PAU/TSE,RTSPTS001,Maintenance préventive de l'ensemble des TSE du tunnel,TSE-PS01,div_2,4.0,1.0,0.5,449.84,899.68
1276,Antony,Onduleur,ONDPOA001,Maintenance préventive d'un onduleur,ONP001,direct_reference,1.0,1.0,1.0,304.01,304.01
1277,Antony,Onduleur,ONDPOB002,Maintenance préventive d'un onduleur,ONP002,direct_reference,1.0,1.0,1.0,337.95,337.95
1278,Antony,Onduleur,ONDPOC003,Maintenance préventive d'un onduleur,ONP003,direct_reference,1.0,0.0,1.0,371.88,0.0
1279,Antony,Onduleur,ONDMPA004,Maintenance préventive d'un atelier d'énergie,ONP004,direct_reference,1.0,4.0,1.0,185.94,743.76
1280,Antony,Onduleur,ONDPLV005,Plus-value pour dépollution,ONP005,direct_reference,0.5,1.0,1.0,414.3,207.15
1281,Antony,Détection,DETPCA018,"Préventif d'un tube des capteurs atmosphériques (opacimètres, CO, NO, NO², smokecheck, anémomètres)",DEP018,div_2,4.0,2.0,0.5,5597.55,22390.2
1282,Antony,Détection,DETPLV027,Préventif luminancemètre,DEP027,direct_reference,1.0,2.0,1.0,24.15,48.3
1283,Antony,Détection,DETPDI101,Préventif détection incendie,DEP101,direct_reference,1.0,1.0,1.0,698.25,698.25
1284,Antony,Détection,DETPXA200,Préventif extincteur,DEP200,direct_reference,1.0,46.0,1.0,33.6,1545.6
1285,Antony,Détection,DETPXB201,Préventif extincteur,DEP201,direct_reference,1.0,2.0,1.0,21.0,42.0
1286,Antony,Détection,DETPXC202,Préventif extincteur,DEP202,direct_reference,1.0,0.0,1.0,36.75,0.0
1287,Antony,Détection,DETPXD203,Préventif extincteur,DEP203,direct_reference,1.0,0.0,1.0,15.75,0.0
1288,Antony,Détection,DETPXE204,Préventif extincteur,DEP204,direct_reference,1.0,0.0,1.0,23.1,0.0
1289,Antony,Détection,DETPXF204,Préventif extincteur,DEP205,direct_reference,1.0,10.0,1.0,26.25,262.5
1290,Antony,Détection,DETPXG206,Préventif extincteur,DEP206,direct_reference,1.0,15.0,1.0,15.75,236.25
1291,Antony,Ventilation,VENPES200,Préventif des équipements de ventilation,VPS200,direct_reference,1.0,1.0,1.0,5513.22,5513.22
1292,Antony,Ventilation,VENPQA300,Maintenance préventive des équipements spécifiques,VPT300,direct_reference,1.0,3.0,1.0,78.85,236.55
1293,Antony,Ventilation,VENPQB301,Maintenance préventive des équipements spécifiques,VPT301,direct_reference,1.0,11.0,1.0,128.27,1410.97
1294,Antony,Ventilation,VENPQC302,Maintenance préventive des équipements spécifiques,VPT302,direct_reference,1.0,0.0,1.0,449.49,0.0
1295,Antony,Ventilation,VENPQE304,Maintenance préventive des équipements spécifiques,VPT304,direct_reference,1.0,0.0,1.0,12.58,0.0
1296,Antony,Ventilation,VENPQF305,Maintenance préventive des équipements spécifiques,VPT305,direct_reference,1.0,0.0,1.0,12.58,0.0
1297,Antony,Vidéo,VIDDAI136,Maintenance préventive de la DAI du sens 1,VI MP 136,sum_2,1.0,1.0,1.0,1606.92,1606.92
1298,Antony,Vidéo,VIDDAI137,Maintenance préventive de la DAI du sens 2,VI MP 137,sum_2,1.0,1.0,1.0,1606.92,1606.92
1299,Antony,Vidéo,VIDCAM336,Nettoyage des caméras sens intérieur sens 1,VI MP 336,sum_2,2.0,1.0,1.0,1272.11,2544.22
1300,Antony,Vidéo,VIDCAM337,Nettoyage des caméras sens intérieur sens 2,VI MP 337,sum_2,2.0,1.0,1.0,1696.19,3392.38
1301,Antony,Vidéo,VIDPCI418,Maintenance préventive des caméras en issues de secours,VI MP 418,direct_reference,1.0,1.0,1.0,139.69,139.69
1302,Antony,Pompage,POMIND401,Entretien des poteaux incendie,INP401,direct_reference,1.0,1.0,1.0,1441.0,1441.0
1303,Antony,Pompage,POMVSP401,Visite des stations de pompage,POP401,direct_reference,3.0,1.0,1.0,858.61,2575.83
1304,Antony,Pompage,POMEPO600,Entretien d'une pompe,POE600,direct_reference,1.0,0.0,1.0,572.06,0.0
1305,Antony,Pompage,POMESP401,Entretien des stations de pompage,POE401,direct_reference,1.0,1.0,1.0,7151.25,7151.25
1306,Antony,Pompage,POMERC500,Entretien autres systèmes du réseau incendie,INP500,direct_reference,1.0,0.0,1.0,858.61,0.0
1307,Antony,Pompage,POMERD600,Entretien autres systèmes du réseau incendie,INP600,direct_reference,1.0,0.0,1.0,858.61,0.0
1308,Antony,Pompage,POMERE700,Entretien autres systèmes du réseau incendie,INP700,direct_reference,1.0,0.0,1.0,214.65,0.0
1309,Antony,Pompage,POMERF800,Entretien autres systèmes du réseau incendie,INP800,direct_reference,1.0,0.0,1.0,214.65,0.0
1310,Antony,Pompage,POMERG900,Entretien autres systèmes du réseau incendie,INP900,direct_reference,1.0,0.0,1.0,208.4,0.0
1311,Antony,Pompage,POMERG901,Entretien autres systèmes du réseau incendie,INP901,direct_reference,1.0,1.0,1.0,714.81,714.81
1312,Bobigny,Bâtiment,BATCJN001,Contrôle des IS de jour,VJN001,sum_2,6.0,0.3333333333333333,1.0,2029.0,4058.0
1313,Bobigny,Bâtiment,BATCJN002,Contrôle des IS de jour,VJN002,sum_2,6.0,0.3333333333333333,1.0,2029.0,4058.0
1314,Bobigny,Bâtiment,BATCNN001,Contrôle des IS + niches de nuit,VNN001,sum_2,6.0,0.3333333333333333,1.0,3264.0,6528.0
1315,Bobigny,Bâtiment,BATCNN002,Contrôle des IS + niches de nuit,VNN002,sum_2,6.0,0.3333333333333333,1.0,3264.0,6528.0
1316,Bobigny,Bâtiment,BATMPN001,Préventif IS + niches,MPN001,sum_2,1.0,0.3333333333333333,1.0,3519.0,1173.0
1317,Bobigny,Bâtiment,BATMPN002,Préventif IS + niches,MPN002,sum_2,1.0,0.3333333333333333,1.0,3519.0,1173.0
1318,Bobigny,Propreté,PRPLTB012,Lavage d'un tube,POL012,direct_reference,2.0,1.0,1.0,25661.9,51323.8
1319,Bobigny,ContReg,CRGVPA106,Vérification des installations électriques,CRC106,direct_reference,1.0,1.0,1.0,486.45,486.45
1320,Bobigny,ContReg,CRGVPA107,Vérification des installations électriques,CRC107,direct_reference,1.0,1.0,1.0,864.8,864.8
1321,Bobigny,ContReg,CRGVIN109,Vérification des installations électriques,CRN109,sum_5,1.0,1.0,1.0,216.2,216.2
1322,Bobigny,ContReg,CRGVIN110,Vérification des installations électriques,CRN110,sum_5,1.0,1.0,1.0,432.4,432.4
1323,Bobigny,ContReg,CRGVIN111,Vérification des installations électriques,CRN111,sum_5,1.0,1.0,1.0,324.3,324.3
1324,Bobigny,ContReg,CRGVIN112,Vérification des installations électriques,CRN112,sum_5,1.0,1.0,1.0,432.4,432.4
1325,Bobigny,ContReg,CRGVIN113,Vérification des installations électriques,CRN113,sum_5,1.0,1.0,1.0,216.2,216.2
1326,Bobigny,ContReg,CRGDLA101,Vérification des dispositifs de levage,CRC101,direct_reference,1.0,0.0,1.0,648.6,0.0
1327,Bobigny,ContReg,CRGDLB102,Vérification des dispositifs de levage,CRC102,direct_reference,1.0,7.0,1.0,864.8,6053.6
1328,Bobigny,ContReg,CRGDLC103,Vérification des dispositifs de levage,CRC103,direct_reference,1.0,0.0,1.0,1081.0,0.0
1329,Bobigny,Eclairage,ECLNPN001,Nettoyage des plots de jalonnement pour un sens,ECPN01,direct_reference,2.0,2.0,1.0,1018.11,4072.44
1330,Bobigny,Eclairage,ECLNEN010,Nettoyage de l'éclairage pour un sens,ECPN10,direct_reference,2.0,2.0,1.0,8582.56,34330.24
1331,Bobigny,Eclairage,ECLRSN050,Remplacement systématiques des sources,ECPN50,sum_3,0.4,2.0,1.0,18009.21,14407.37
1332,Bobigny,Eclairage,ECLRSN051,Remplacement systématiques des sources,ECPN51,sum_3,0.4,2.0,1.0,9004.6,7203.68
1333,Bobigny,Eclairage,ECLRSN052,Remplacement systématiques des sources,ECPN52,sum_3,0.4,2.0,1.0,3907.66,3126.13
1334,Bobigny,AEV,AEVEFN010,Essais fonctionnels pour un sens,AEFN10,direct_reference,2.0,2.0,1.0,1263.33,5053.32
1335,Bobigny,AEV,AEVMPN020,Maintenance préventive pour un sens,AEPN20,direct_reference,2.0,2.0,1.0,4317.72,17270.88
1336,Bobigny,AEV,AEVPLV008,Maintenance préventive prises/coffret pompier,AEV08,direct_reference,1.0,31.0,1.0,61.7,1912.7
1337,Bobigny,Automate,AUTPAB035,Préventif automates principaux et baies MESD (fiche n°3 du CCTP),AUPR35,direct_reference,1.0,1.0,1.0,1468.6249799999998,1468.62
1338,Bobigny,Automate,AUTPAR036,Préventif armoires MESD (fiche n°4 du CCTP),AUPR36,direct_reference,1.0,1.0,1.0,1655.52988,1655.53
1339,Bobigny,Automate,AUTPAM047,Préventif automates métier (fiche n°5 du CCTP),AUPR47,direct_reference,1.0,25.0,1.0,202.4713,5061.78
1340,Bobigny,Automate,AUTPAR048,Préventif armoires MESD (fiche n°4 du CCTP),AUPR48,direct_reference,1.0,0.0,1.0,91.39855,0.0
1341,Bobigny,PAU/TSE,RTSPPN003,Maintenance préventive de l'ensemble des PAU du tunnel,RAU-PN03,direct_reference,4.0,1.0,1.0,2625.97,10503.88
1342,Bobigny,PAU/TSE,RTSPTN003,Maintenance préventive de l'ensemble des TSE du tunnel,TSE-PN03,direct_reference,4.0,1.0,1.0,1259.54,5038.16
1343,Bobigny,Onduleur,ONDPOA001,Maintenance préventive d'un onduleur,ONP001,direct_reference,1.0,5.0,1.0,304.01,1520.05
1344,Bobigny,Onduleur,ONDPOB002,Maintenance préventive d'un onduleur,ONP002,direct_reference,1.0,0.0,1.0,337.95,0.0
1345,Bobigny,Onduleur,ONDPOC003,Maintenance préventive d'un onduleur,ONP003,direct_reference,1.0,0.0,1.0,371.88,0.0
1346,Bobigny,Onduleur,ONDMPA004,Maintenance préventive d'un atelier d'énergie,ONP004,direct_reference,1.0,0.0,1.0,185.94,0.0
1347,Bobigny,Onduleur,ONDPLV005,Plus-value pour dépollution,ONP005,direct_reference,0.5,5.0,1.0,414.3,1035.75
1348,Bobigny,Détection,DETPCA013,"Préventif d'un tube des capteurs atmosphériques (opacimètres, CO, NO, NO², smokecheck, anémomètres)",DEP013,div_2,4.0,2.0,0.5,6840.75,27363.0
1349,Bobigny,Détection,DETPLV027,Préventif luminancemètre,DEP027,direct_reference,1.0,2.0,1.0,24.15,48.3
1350,Bobigny,Détection,DETPDI101,Préventif détection incendie,DEP101,direct_reference,1.0,1.0,1.0,698.25,698.25
1351,Bobigny,Détection,DETPXA200,Préventif extincteur,DEP200,direct_reference,1.0,64.0,1.0,33.6,2150.4
1352,Bobigny,Détection,DETPXB201,Préventif extincteur,DEP201,direct_reference,1.0,0.0,1.0,21.0,0.0
1353,Bobigny,Détection,DETPXC202,Préventif extincteur,DEP202,direct_reference,1.0,0.0,1.0,36.75,0.0
1354,Bobigny,Détection,DETPXD203,Préventif extincteur,DEP203,direct_reference,1.0,0.0,1.0,15.75,0.0
1355,Bobigny,Détection,DETPXE204,Préventif extincteur,DEP204,direct_reference,1.0,0.0,1.0,23.1,0.0
1356,Bobigny,Détection,DETPXF204,Préventif extincteur,DEP205,direct_reference,1.0,10.0,1.0,26.25,262.5
1357,Bobigny,Détection,DETPXG206,Préventif extincteur,DEP206,direct_reference,1.0,26.0,1.0,15.75,409.5
1358,Bobigny,Ventilation,VENPEN201,Préventif des équipements de ventilation,VPN201,div_2,1.0,1.0,0.5,39474.35,19737.17
1359,Bobigny,Ventilation,VENPQA300,Maintenance préventive des équipements spécifiques,VPT300,direct_reference,1.0,30.0,1.0,78.85,2365.5
1360,Bobigny,Ventilation,VENPQB301,Maintenance préventive des équipements spécifiques,VPT301,direct_reference,1.0,0.0,1.0,128.27,0.0
1361,Bobigny,Ventilation,VENPQC302,Maintenance préventive des équipements spécifiques,VPT302,direct_reference,1.0,0.0,1.0,449.49,0.0
1362,Bobigny,Ventilation,VENPQE304,Maintenance préventive des équipements spécifiques,VPT304,direct_reference,1.0,0.0,1.0,12.58,0.0
1363,Bobigny,Ventilation,VENPQF305,Maintenance préventive des équipements spécifiques,VPT305,direct_reference,1.0,0.0,1.0,12.58,0.0
1364,Bobigny,Vidéo,VIDDAI108,Maintenance préventive de la DAI du sens 1,VI MP 108,sum_2,1.0,1.0,1.0,4234.36,4234.36
1365,Bobigny,Vidéo,VIDDAI109,Maintenance préventive de la DAI du sens 2,VI MP 109,sum_2,1.0,1.0,1.0,4234.36,4234.36
1366,Bobigny,Vidéo,VIDCAM308,Nettoyage des caméras sens intérieur sens 1,VI MP 308,sum_2,2.0,1.0,1.0,3174.6,6349.2
1367,Bobigny,Vidéo,VIDCAM309,Nettoyage des caméras sens intérieur sens 2,VI MP 309,sum_2,2.0,1.0,1.0,3174.6,6349.2
1368,Bobigny,Vidéo,VIDPCI404,Maintenance préventive des caméras en issues de secours,VI MP 404,direct_reference,1.0,1.0,1.0,263.92,263.92
1369,Bobigny,Pompage,POMIND105,Entretien des poteaux incendie,INP105,direct_reference,1.0,1.0,1.0,2910.0,2910.0
1370,Bobigny,Pompage,,,,direct_value,3.0,0.0,1.0,0.0,0.0
1371,Bobigny,Pompage,POMEPO600,Entretien d'une pompe,POE600,direct_reference,1.0,0.0,1.0,572.06,0.0
1372,Bobigny,Pompage,POMESP701,Entretien des stations de pompage,POE701,direct_reference,1.0,4.0,1.0,0.0,0.0
1373,Bobigny,Pompage,POMERC500,Entretien autres systèmes du réseau incendie,INP500,direct_reference,1.0,0.0,1.0,858.61,0.0
1374,Bobigny,Pompage,POMERD600,Entretien autres systèmes du réseau incendie,INP600,direct_reference,1.0,0.0,1.0,858.61,0.0
1375,Bobigny,Pompage,POMERE700,Entretien autres systèmes du réseau incendie,INP700,direct_reference,1.0,0.0,1.0,214.65,0.0
1376,Bobigny,Pompage,POMERF800,Entretien autres systèmes du réseau incendie,INP800,direct_reference,1.0,0.0,1.0,214.65,0.0
1377,Bobigny,Pompage,POMERG900,Entretien autres systèmes du réseau incendie,INP900,direct_reference,1.0,0.0,1.0,208.4,0.0
1378,Bobigny,Pompage,POMERG901,Entretien autres systèmes du réseau incendie,INP901,direct_reference,1.0,0.0,1.0,714.81,0.0
1379,La Défense,Bâtiment,BATCJN010,Contrôle des IS de jour,VJO010,sum_2,6.0,0.3333333333333333,1.0,3043.0,6086.0
1380,La Défense,Bâtiment,BATCJN011,Contrôle des IS de jour,VJO011,sum_2,6.0,0.3333333333333333,1.0,3043.0,6086.0
1381,La Défense,Bâtiment,BATCNO010,Contrôle des IS + niches de nuit,VNO010,sum_2,6.0,0.3333333333333333,1.0,4570.0,9140.0
1382,La Défense,Bâtiment,BATCNO011,Contrôle des IS + niches de nuit,VNO011,sum_2,6.0,0.3333333333333333,1.0,4570.0,9140.0
1383,La Défense,Bâtiment,BATMPO010,Préventif IS + niches,MPO010,sum_2,1.0,0.3333333333333333,1.0,4926.0,1642.0
1384,La Défense,Bâtiment,BATMPO011,Préventif IS + niches,MPO011,sum_2,1.0,0.3333333333333333,1.0,4926.0,1642.0
1385,La Défense,Propreté,PRPLTB007,Lavage d'un tube,POL007,direct_reference,2.0,2.0,1.0,45421.61,181686.44
1386,La Défense,ContReg,CRGVPA106,Vérification des installations électriques,CRC106,direct_reference,1.0,1.0,1.0,486.45,486.45
1387,La Défense,ContReg,CRGVPA107,Vérification des installations électriques,CRC107,direct_reference,1.0,1.0,1.0,864.8,864.8
1388,La Défense,ContReg,CRGVIS106,Vérification des installations électriques,CRS106,direct_reference,1.0,1.0,1.0,432.4,432.4
1389,La Défense,ContReg,CRGDLA101,Vérification des dispositifs de levage,CRC101,direct_reference,1.0,0.0,1.0,648.6,0.0
1390,La Défense,ContReg,CRGDLB102,Vérification des dispositifs de levage,CRC102,direct_reference,1.0,119.0,1.0,864.8,102911.2
1391,La Défense,ContReg,CRGDLC103,Vérification des dispositifs de levage,CRC103,direct_reference,1.0,0.0,1.0,1081.0,0.0
1392,La Défense,Eclairage,ECLNPO001,Nettoyage des plots de jalonnement pour un sens,ECPO01,sum_2,2.0,2.0,1.0,1791.86,7167.44
1393,La Défense,Eclairage,ECLNPO002,Nettoyage des plots de jalonnement pour un sens,ECPO02,sum_2,2.0,2.0,1.0,1958.04,7832.16
1394,La Défense,Eclairage,ECLNEO010,Nettoyage de l'éclairage pour un sens,ECPO10,sum_2,2.0,2.0,1.0,36296.29,145185.16
1395,La Défense,Eclairage,ECLNEO012,Nettoyage de l'éclairage pour un sens,ECPO12,sum_2,2.0,2.0,1.0,29169.36,116677.44
1396,La Défense,Eclairage,ECLRSO050,Remplacement systématiques des sources,ECPO50,sum_6,0.4,2.0,1.0,58716.81,46973.45
1397,La Défense,Eclairage,ECLRSO051,Remplacement systématiques des sources,ECPO51,sum_6,0.4,2.0,1.0,59906.1,47924.88
1398,La Défense,Eclairage,ECLRSO052,Remplacement systématiques des sources,ECPO52,sum_6,0.4,2.0,1.0,51784.98,41427.98
1399,La Défense,Eclairage,ECLRSO053,Remplacement systématiques des sources,ECPO53,sum_6,0.4,2.0,1.0,52090.78,41672.62
1400,La Défense,Eclairage,ECLRSO054,Remplacement systématiques des sources,ECPO54,sum_6,0.4,2.0,1.0,18484.94,14787.95
1401,La Défense,Eclairage,ECLRSO055,Remplacement systématiques des sources,ECPO55,sum_6,0.4,2.0,1.0,16751.96,13401.57
1402,La Défense,AEV,AEVEFO010,Essais fonctionnels pour un sens,AEFO10,sum_2,2.0,2.0,1.0,2097.84,8391.36
1403,La Défense,AEV,AEVEFO011,Essais fonctionnels pour un sens,AEFO11,sum_2,2.0,2.0,1.0,2532.48,10129.92
1404,La Défense,AEV,AEVMPO010,Maintenance préventive pour un sens,AEPO10,sum_2,2.0,2.0,1.0,7669.73,30678.92
1405,La Défense,AEV,AEVMPO011,Maintenance préventive pour un sens,AEPO11,sum_2,2.0,2.0,1.0,9625.68,38502.72
1406,La Défense,AEV,AEVPLV008,Maintenance préventive prises/coffret pompier,AEV08,direct_reference,1.0,67.0,1.0,61.7,4133.9
1407,La Défense,Automate,AUTPAB003,Préventif automates principaux et baies MESD (fiche n°3 du CCTP),AUPR03,direct_reference,1.0,1.0,1.0,976.1429999999999,976.14
1408,La Défense,Automate,AUTPAR004,Préventif armoires MESD (fiche n°4 du CCTP),AUPR04,direct_reference,1.0,1.0,1.0,3824.0266899999997,3824.03
1409,La Défense,Automate,AUTPAM047,Préventif automates métier (fiche n°5 du CCTP),AUPR47,direct_reference,1.0,8.0,1.0,202.4713,1619.77
1410,La Défense,Automate,AUTPAR048,Préventif armoires MESD (fiche n°4 du CCTP),AUPR48,direct_reference,1.0,0.0,1.0,91.39855,0.0
1411,La Défense,PAU/TSE,RTSPPO001,Maintenance préventive de l'ensemble des PAU du tunnel,RAU-PO01,direct_reference,4.0,1.0,1.0,6082.62,24330.48
1412,La Défense,PAU/TSE,RTSPTO001,Maintenance préventive de l'ensemble des TSE du tunnel,TSE-PO01,direct_reference,4.0,1.0,1.0,2069.25,8277.0
1413,La Défense,Onduleur,ONDPOA001,Maintenance préventive d'un onduleur,ONP001,direct_reference,1.0,4.0,1.0,304.01,1216.04
1414,La Défense,Onduleur,ONDPOB002,Maintenance préventive d'un onduleur,ONP002,direct_reference,1.0,4.0,1.0,337.95,1351.8
1415,La Défense,Onduleur,ONDPOC003,Maintenance préventive d'un onduleur,ONP003,direct_reference,1.0,7.0,1.0,371.88,2603.16
1416,La Défense,Onduleur,ONDMPA004,Maintenance préventive d'un atelier d'énergie,ONP004,direct_reference,1.0,0.0,1.0,185.94,0.0
1417,La Défense,Onduleur,ONDPLV005,Plus-value pour dépollution,ONP005,direct_reference,0.5,11.0,1.0,414.3,2278.65
1418,La Défense,Détection,DETPCA006,"Préventif d'un tube des capteurs atmosphériques (opacimètres, CO, NO, NO², smokecheck, anémomètres)",DEP006,direct_reference,4.0,2.0,1.0,9264.15,74113.2
1419,La Défense,Détection,DETPLV027,Préventif luminancemètre,DEP027,direct_reference,1.0,1.0,1.0,24.15,24.15
1420,La Défense,Détection,DETPDI103,Préventif détection incendie,DEP103,direct_reference,1.0,1.0,1.0,1554.0,1554.0
1421,La Défense,Détection,DETPXA200,Préventif extincteur,DEP200,direct_reference,1.0,143.0,1.0,33.6,4804.8
1422,La Défense,Détection,DETPXB201,Préventif extincteur,DEP201,direct_reference,1.0,21.0,1.0,21.0,441.0
1423,La Défense,Détection,DETPXC202,Préventif extincteur,DEP202,direct_reference,1.0,0.0,1.0,36.75,0.0
1424,La Défense,Détection,DETPXD203,Préventif extincteur,DEP203,direct_reference,1.0,38.0,1.0,15.75,598.5
1425,La Défense,Détection,DETPXE204,Préventif extincteur,DEP204,direct_reference,1.0,1.0,1.0,23.1,23.1
1426,La Défense,Détection,DETPXF204,Préventif extincteur,DEP205,direct_reference,1.0,3.0,1.0,26.25,78.75
1427,La Défense,Détection,DETPXG206,Préventif extincteur,DEP206,direct_reference,1.0,107.0,1.0,15.75,1685.25
1428,La Défense,Ventilation,VENPEO201,Préventif des équipements de ventilation,VPO201,direct_reference,1.0,0.3333333333333333,1.0,40523.99,13508.0
1429,La Défense,Ventilation,VENPQA300,Maintenance préventive des équipements spécifiques,VPT300,direct_reference,1.0,52.0,1.0,78.85,4100.2
1430,La Défense,Ventilation,VENPQB301,Maintenance préventive des équipements spécifiques,VPT301,direct_reference,1.0,117.0,1.0,128.27,15007.59
1431,La Défense,Ventilation,VENPQC302,Maintenance préventive des équipements spécifiques,VPT302,direct_reference,1.0,0.0,1.0,449.49,0.0
1432,La Défense,Ventilation,VENPQE304,Maintenance préventive des équipements spécifiques,VPT304,direct_reference,1.0,0.0,1.0,12.58,0.0
1433,La Défense,Ventilation,VENPQF305,Maintenance préventive des équipements spécifiques,VPT305,direct_reference,1.0,0.0,1.0,12.58,0.0
1434,La Défense,Vidéo,VIDDAI122,Maintenance préventive de la DAI du sens 1,VI MP 122,sum_2,1.0,1.0,1.0,10025.1,10025.1
1435,La Défense,Vidéo,VIDDAI123,Maintenance préventive de la DAI du sens 2,VI MP 123,sum_2,1.0,1.0,1.0,10025.1,10025.1
1436,La Défense,Vidéo,VIDCAM322,Nettoyage des caméras sens intérieur sens 1,VI MP 322,sum_2,2.0,1.0,1.0,4761.89,9523.78
1437,La Défense,Vidéo,VIDCAM323,Nettoyage des caméras sens intérieur sens 2,VI MP 323,sum_2,2.0,1.0,1.0,4761.89,9523.78
1438,La Défense,Vidéo,VIDPCI411,Maintenance préventive des caméras en issues de secours,VI MP 411,direct_reference,1.0,1.0,1.0,714.1,714.1
1439,La Défense,Pompage,POMIND207,Entretien des poteaux incendie,INP302,direct_reference,1.0,1.0,1.0,8921.0,8921.0
1440,La Défense,Pompage,POMVSP312,Visite des stations de pompage,POP312,sum_2,3.0,1.0,1.0,429.3,1287.9
1441,La Défense,Pompage,POMVSP313,Visite des stations de pompage,POP313,sum_2,3.0,1.0,1.0,858.61,2575.83
1442,La Défense,Pompage,POMEPO600,Entretien d'une pompe,POE600,direct_reference,1.0,0.0,1.0,572.06,0.0
1443,La Défense,Pompage,POMESP312,Entretien des stations de pompage,POE312,sum_2,1.0,3.0,1.0,572.06,1716.18
1444,La Défense,Pompage,POMESP313,Entretien des stations de pompage,POE313,sum_2,1.0,3.0,1.0,2360.13,7080.39
1445,La Défense,Pompage,POMERC500,Entretien autres systèmes du réseau incendie,INP500,direct_reference,1.0,4.0,1.0,858.61,3434.44
1446,La Défense,Pompage,POMERD600,Entretien autres systèmes du réseau incendie,INP600,direct_reference,1.0,0.0,1.0,858.61,0.0
1447,La Défense,Pompage,POMERE700,Entretien autres systèmes du réseau incendie,INP700,direct_reference,1.0,0.0,1.0,214.65,0.0
1448,La Défense,Pompage,POMERF800,Entretien autres systèmes du réseau incendie,INP800,direct_reference,1.0,0.0,1.0,214.65,0.0
